content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Kenapa saya mau login ngga bisa ? masukan pin salah,. Di minta masukan no KTP yang di daftarkan juga salah,. Padahal pin selalu saya sakan dengan akun lain dan no KTP juga saya cuman punya 1 yang saya daftarkan tapi salah,. Untung guman pernah top up sekali doank dulu . Kebayang duit hangus kalau saya top up banyak.",1,Negatif,kenapa saya mau login ngga bisa  masukan pin salah di minta masukan no ktp yang di daftarkan juga salah padahal pin selalu saya sakan dengan akun lain dan no ktp juga saya cuman punya  yang saya daftarkan tapi salah untung guman pernah top up sekali doank dulu  kebayang duit hangus kalau saya top up banyak,login ngga masukan pin salah masukan no ktp daftarkan salah pin sakan akun no ktp cuman daftarkan salah untung guman top up doank kebayang duit hangus top up,"['login', 'ngga', 'masukan', 'pin', 'salah', 'masukan', 'no', 'ktp', 'daftarkan', 'salah', 'pin', 'sakan', 'akun', 'no', 'ktp', 'cuman', 'daftarkan', 'salah', 'untung', 'guman', 'top', 'up', 'doank', 'kebayang', 'duit', 'hangus', 'top', 'up']",login ngga masuk pin salah masuk no ktp daftar salah pin sak akun no ktp cuman daftar salah untung gum top up doank bayang duit hangus top up
"rekomendasi bgt buat pemula yang mau coba"" nabung pengalaman pribadi saya dari mulai deposit sampai penarikan aman"" saja sudah sekitar 6 bulan kalo ga salah saya pakai app ini. the best lah pokoknya :) Thx Bibit",5,Positif,rekomendasi bgt buat pemula yang mau coba nabung pengalaman pribadi saya dari mulai deposit sampai penarikan aman saja sudah sekitar  bulan kalo ga salah saya pakai app ini the best lah pokoknya  thx bibit,rekomendasi bgt pemula coba nabung pengalaman pribadi deposit penarikan aman kalo ga salah pakai app the best pokoknya thx bibit,"['rekomendasi', 'bgt', 'pemula', 'coba', 'nabung', 'pengalaman', 'pribadi', 'deposit', 'penarikan', 'aman', 'kalo', 'ga', 'salah', 'pakai', 'app', 'the', 'best', 'pokoknya', 'thx', 'bibit']",rekomendasi bgt mula coba nabung alam pribadi deposit tari aman kalo ga salah pakai app the best pokok thx bibit
"Setelah update aplikasi kok masuk pake finger print ga bisa, dan sering logout sendiri. Udah enak dulu apps nya. Please bibit fix it.",2,Negatif,setelah update aplikasi kok masuk pake finger print ga bisa dan sering logout sendiri udah enak dulu apps nya please bibit fix it,update aplikasi masuk pake finger print ga logout udah enak apps nya please bibit fix it,"['update', 'aplikasi', 'masuk', 'pake', 'finger', 'print', 'ga', 'logout', 'udah', 'enak', 'apps', 'nya', 'please', 'bibit', 'fix', 'it']",update aplikasi masuk pake finger print ga logout udah enak apps nya please bibit fix it
app terlalu lama hasil nya 1. penjualan aset lama 2. masuk ke rekening lama 3.mendapatkan propit saldo besar hasil ya kecil. 4.terlalu banyak libur mebuang2 waktu. masa malah deposito di bank bunga sebulan sudah ada hasil ya masuk ke rekening. ini apa investasi lama. kecil Parah bibit,1,Negatif,app terlalu lama hasil nya  penjualan aset lama  masuk ke rekening lama mendapatkan propit saldo besar hasil ya kecil terlalu banyak libur mebuang waktu masa malah deposito di bank bunga sebulan sudah ada hasil ya masuk ke rekening ini apa investasi lama kecil parah bibit,app hasil nya penjualan aset masuk rekening propit saldo hasil ya libur mebuang deposito bank bunga sebulan hasil ya masuk rekening investasi parah bibit,"['app', 'hasil', 'nya', 'penjualan', 'aset', 'masuk', 'rekening', 'propit', 'saldo', 'hasil', 'ya', 'libur', 'mebuang', 'deposito', 'bank', 'bunga', 'sebulan', 'hasil', 'ya', 'masuk', 'rekening', 'investasi', 'parah', 'bibit']",app hasil nya jual aset masuk rekening propit saldo hasil ya libur mebuang deposito bank bunga bulan hasil ya masuk rekening investasi parah bibit
Aplikasi yang bagus dan iklan yg meyakinkan ( bang dedy combuzer ). Tapi pas tahap verifikasinya saya berubah pikiran dan saya memutusan menghapus aplikasinya dan nabung di celengan aja 🙏😅,5,Positif,aplikasi yang bagus dan iklan yg meyakinkan  bang dedy combuzer  tapi pas tahap verifikasinya saya berubah pikiran dan saya memutusan menghapus aplikasinya dan nabung di celengan aja ,aplikasi bagus iklan yg bang dedy combuzer pas tahap verifikasinya berubah pikiran memutusan menghapus aplikasinya nabung celengan aja,"['aplikasi', 'bagus', 'iklan', 'yg', 'bang', 'dedy', 'combuzer', 'pas', 'tahap', 'verifikasinya', 'berubah', 'pikiran', 'memutusan', 'menghapus', 'aplikasinya', 'nabung', 'celengan', 'aja']",aplikasi bagus iklan yg bang dedy combuzer pas tahap verifikasi ubah pikir putus hapus aplikasi nabung celengan aja
Kasih tau ke android developernya. Tolong bottomsheet itu kalo pencet tombol BACK behaviornya harusnya nutup bottomsheetnya. Bukan malah keluar dari apps. UX yg begini ini gaenak. Diatur dong di onBackPressed nya. Cek bottomsheet lagi kebuka apa ga. Kalo kebuka ya set dismiss bottomsheetnya. Problem bgt kl lg pilih reksadana di menu topup & btmsht nya mode full terus mau balik ke home jadi susah jari kudu pencet tombol diatas. Perbaikin dulu ya. Kabarin kl udah beres.,1,Negatif,kasih tau ke android developernya tolong bottomsheet itu kalo pencet tombol back behaviornya harusnya nutup bottomsheetnya bukan malah keluar dari apps ux yg begini ini gaenak diatur dong di onbackpressed nya cek bottomsheet lagi kebuka apa ga kalo kebuka ya set dismiss bottomsheetnya problem bgt kl lg pilih reksadana di menu topup  btmsht nya mode full terus mau balik ke home jadi susah jari kudu pencet tombol diatas perbaikin dulu ya kabarin kl udah beres,kasih tau android developernya tolong bottomsheet kalo pencet tombol back behaviornya nutup bottomsheetnya apps ux yg gaenak diatur onbackpressed nya cek bottomsheet kebuka ga kalo kebuka ya set dismiss bottomsheetnya problem bgt kl lg pilih reksadana menu topup btmsht nya mode full home susah jari kudu pencet tombol diatas perbaikin ya kabarin kl udah beres,"['kasih', 'tau', 'android', 'developernya', 'tolong', 'bottomsheet', 'kalo', 'pencet', 'tombol', 'back', 'behaviornya', 'nutup', 'bottomsheetnya', 'apps', 'ux', 'yg', 'gaenak', 'diatur', 'onbackpressed', 'nya', 'cek', 'bottomsheet', 'kebuka', 'ga', 'kalo', 'kebuka', 'ya', 'set', 'dismiss', 'bottomsheetnya', 'problem', 'bgt', 'kl', 'lg', 'pilih', 'reksadana', 'menu', 'topup', 'btmsht', 'nya', 'mode', 'full', 'home', 'susah', 'jari', 'kudu', 'pencet', 'tombol', 'diatas', 'perbaikin', 'ya', 'kabarin', 'kl', 'udah', 'beres']",kasih tau android developer tolong bottomsheet kalo pencet tombol back behaviornya nutup bottomsheetnya apps ux yg gaenak atur onbackpressed nya cek bottomsheet buka ga kalo buka ya set dismiss bottomsheetnya problem bgt kl lg pilih reksadana menu topup btmsht nya mode full home susah jari kudu pencet tombol atas perbaikin ya kabarin kl udah beres
"Hai , semoga aplikasi Reksadana pertama saya berkembang lebih pesat , Aplikasi mudah digunakan, top up lancar, interface simple, sejauh ini belum ada kendala, ayo join juga gunakan kode referal ini : luckyok Biar sama2 untung dpt cashback 25k.",5,Positif,hai  semoga aplikasi reksadana pertama saya berkembang lebih pesat  aplikasi mudah digunakan top up lancar interface simple sejauh ini belum ada kendala ayo join juga gunakan kode referal ini  luckyok biar sama untung dpt cashback k,hai semoga aplikasi reksadana berkembang pesat aplikasi mudah top up lancar interface simple kendala ayo join kode referal luckyok biar untung dpt cashback k,"['hai', 'semoga', 'aplikasi', 'reksadana', 'berkembang', 'pesat', 'aplikasi', 'mudah', 'top', 'up', 'lancar', 'interface', 'simple', 'kendala', 'ayo', 'join', 'kode', 'referal', 'luckyok', 'biar', 'untung', 'dpt', 'cashback', 'k']",hai moga aplikasi reksadana kembang pesat aplikasi mudah top up lancar interface simple kendala ayo join kode referal luckyok biar untung dpt cashback k
"Meskipun sedikit jumlahnya kurang dari 200k, saya merasa kecewa padahal itu sudah penjualan dari tahun kemarin tetap saja belum ke kirim ke rekening. Terus udah 3 hari menghubungi call center terkait juga ga direspon"". Pas ditanya langsung lewat media sosialnya malah bikin puyeng suruh sana sini. Terimakasih ya membantu sekali aplikasi ini. Sukses selalu",5,Positif,meskipun sedikit jumlahnya kurang dari k saya merasa kecewa padahal itu sudah penjualan dari tahun kemarin tetap saja belum ke kirim ke rekening terus udah  hari menghubungi call center terkait juga ga direspon pas ditanya langsung lewat media sosialnya malah bikin puyeng suruh sana sini terimakasih ya membantu sekali aplikasi ini sukses selalu,k kecewa penjualan kemarin kirim rekening udah menghubungi call center terkait ga direspon pas langsung media sosialnya bikin puyeng suruh terimakasih ya membantu aplikasi sukses,"['k', 'kecewa', 'penjualan', 'kemarin', 'kirim', 'rekening', 'udah', 'menghubungi', 'call', 'center', 'terkait', 'ga', 'direspon', 'pas', 'langsung', 'media', 'sosialnya', 'bikin', 'puyeng', 'suruh', 'terimakasih', 'ya', 'membantu', 'aplikasi', 'sukses']",k kecewa jual kemarin kirim rekening udah hubung call center kait ga direspon pas langsung media sosial bikin puyeng suruh terimakasih ya bantu aplikasi sukses
"Saya suka dengan aplikasi reksadana ini.. Saya sudah menggunakan dalam 1 tahun, dalam 1 tahun itu ada beberapa halangan seperti saya miscom dalam pembayaran, namun dalam miscom itu dri pihak bibit memberitahu saya bahwa pembayaran tersebut salah dan dana itu di kembalikan(dalam pengembalian memang butuh waktu juga).",5,Positif,saya suka dengan aplikasi reksadana ini saya sudah menggunakan dalam  tahun dalam  tahun itu ada beberapa halangan seperti saya miscom dalam pembayaran namun dalam miscom itu dri pihak bibit memberitahu saya bahwa pembayaran tersebut salah dan dana itu di kembalikandalam pengembalian memang butuh waktu juga,suka aplikasi reksadana halangan miscom pembayaran miscom dri bibit memberitahu pembayaran salah dana kembalikandalam pengembalian butuh,"['suka', 'aplikasi', 'reksadana', 'halangan', 'miscom', 'pembayaran', 'miscom', 'dri', 'bibit', 'memberitahu', 'pembayaran', 'salah', 'dana', 'kembalikandalam', 'pengembalian', 'butuh']",suka aplikasi reksadana halang miscom bayar miscom dri bibit memberitahu bayar salah dana kembalikandalam kembali butuh
"1. Bagaimana cara menentukan nab nya penjualan, 2. Robo advisor apa ada biayanya, termasuk Perubahan komposisi dan produk pembelian baru di robo advisor apa ada biayanya 3. Emang kadang aplikasi ini serimg g bisa di buka, ada apa itu? Itu sangat merugikan sekali dan menakutkan klo saldonya besar.",2,Negatif, bagaimana cara menentukan nab nya penjualan  robo advisor apa ada biayanya termasuk perubahan komposisi dan produk pembelian baru di robo advisor apa ada biayanya  emang kadang aplikasi ini serimg g bisa di buka ada apa itu itu sangat merugikan sekali dan menakutkan klo saldonya besar,menentukan nab nya penjualan robo advisor biayanya perubahan komposisi produk pembelian robo advisor biayanya emang kadang aplikasi serimg g buka merugikan menakutkan klo saldonya,"['menentukan', 'nab', 'nya', 'penjualan', 'robo', 'advisor', 'biayanya', 'perubahan', 'komposisi', 'produk', 'pembelian', 'robo', 'advisor', 'biayanya', 'emang', 'kadang', 'aplikasi', 'serimg', 'g', 'buka', 'merugikan', 'menakutkan', 'klo', 'saldonya']",tentu nab nya jual robo advisor biaya ubah komposisi produk beli robo advisor biaya emang kadang aplikasi serimg g buka rugi takut klo saldo
"Sampai sekarang aplikasi tdiak bisa dibuka. Awal mula saya mikir nabung aja dulu trus di ""lupain"". Tiba ada berita seperti kemarin ttg apk fintech lain, saya keinget utk cek bibit saya... ga bisa. Mohon penjelasannya. Semoga hanya krn kendala sistem aplikasinya aja ya. Terima kasih.",2,Negatif,sampai sekarang aplikasi tdiak bisa dibuka awal mula saya mikir nabung aja dulu trus di lupain tiba ada berita seperti kemarin ttg apk fintech lain saya keinget utk cek bibit saya ga bisa mohon penjelasannya semoga hanya krn kendala sistem aplikasinya aja ya terima kasih,aplikasi tdiak dibuka mikir nabung aja trus lupain berita kemarin ttg apk fintech keinget utk cek bibit ga mohon penjelasannya semoga krn kendala sistem aplikasinya aja ya terima kasih,"['aplikasi', 'tdiak', 'dibuka', 'mikir', 'nabung', 'aja', 'trus', 'lupain', 'berita', 'kemarin', 'ttg', 'apk', 'fintech', 'keinget', 'utk', 'cek', 'bibit', 'ga', 'mohon', 'penjelasannya', 'semoga', 'krn', 'kendala', 'sistem', 'aplikasinya', 'aja', 'ya', 'terima', 'kasih']",aplikasi tdiak buka mikir nabung aja trus lupain berita kemarin ttg apk fintech keinget utk cek bibit ga mohon jelas moga krn kendala sistem aplikasi aja ya terima kasih
Kasih 5 biar kebaca. Saya download krn mau cari apk trade yg lain. Dan setelah download ko lama bgt. Iy emng lama pasti. Dan pencairannya lama bgt. Akhirnya sya beralih k apk trade saya yg sebelumnya. Memang apk itu lebih besar top up nya. Tp untungny cepat dan pencairannya ga sampe 30 menit lgsg masuk no rek. Sdgkn bibit? Oh my god! 1 hari aja ga cukup kayakny buat nunggu masuk rek.,5,Positif,kasih  biar kebaca saya download krn mau cari apk trade yg lain dan setelah download ko lama bgt iy emng lama pasti dan pencairannya lama bgt akhirnya sya beralih k apk trade saya yg sebelumnya memang apk itu lebih besar top up nya tp untungny cepat dan pencairannya ga sampe  menit lgsg masuk no rek sdgkn bibit oh my god  hari aja ga cukup kayakny buat nunggu masuk rek,kasih biar kebaca download krn cari apk trade yg download ko bgt iy emng pencairannya bgt sya beralih k apk trade yg apk top up nya tp untungny cepat pencairannya ga sampe menit lgsg masuk no rek sdgkn bibit oh my god aja ga kayakny nunggu masuk rek,"['kasih', 'biar', 'kebaca', 'download', 'krn', 'cari', 'apk', 'trade', 'yg', 'download', 'ko', 'bgt', 'iy', 'emng', 'pencairannya', 'bgt', 'sya', 'beralih', 'k', 'apk', 'trade', 'yg', 'apk', 'top', 'up', 'nya', 'tp', 'untungny', 'cepat', 'pencairannya', 'ga', 'sampe', 'menit', 'lgsg', 'masuk', 'no', 'rek', 'sdgkn', 'bibit', 'oh', 'my', 'god', 'aja', 'ga', 'kayakny', 'nunggu', 'masuk', 'rek']",kasih biar baca download krn cari apk trade yg download ko bgt iy emng cair bgt sya alih k apk trade yg apk top up nya tp untungny cepat cair ga sampe menit lgsg masuk no rek sdgkn bibit oh my god aja ga kayakny nunggu masuk rek
"Ga rekomend, penarikan lama, top up lama, semua serba lama, yg namanya naro duit tu berarti bisa sewaktu waktu di ambil kalo butuh, ini mah harus nunggu lama banget, 7 hari kerja tapi ga selesai selesai, jangan di download deh, nyesel, mendingan pake aplikasi lain, aplikasi lain ga sampe 10menit cair, duh ga lagi lagi dah invest disini, nyesel bgt.",1,Negatif,ga rekomend penarikan lama top up lama semua serba lama yg namanya naro duit tu berarti bisa sewaktu waktu di ambil kalo butuh ini mah harus nunggu lama banget  hari kerja tapi ga selesai selesai jangan di download deh nyesel mendingan pake aplikasi lain aplikasi lain ga sampe menit cair duh ga lagi lagi dah invest disini nyesel bgt,ga rekomend penarikan top up serba yg namanya naro duit tu ambil kalo butuh mah nunggu banget kerja ga selesai selesai download deh nyesel mendingan pake aplikasi aplikasi ga sampe menit cair duh ga dah invest nyesel bgt,"['ga', 'rekomend', 'penarikan', 'top', 'up', 'serba', 'yg', 'namanya', 'naro', 'duit', 'tu', 'ambil', 'kalo', 'butuh', 'mah', 'nunggu', 'banget', 'kerja', 'ga', 'selesai', 'selesai', 'download', 'deh', 'nyesel', 'mendingan', 'pake', 'aplikasi', 'aplikasi', 'ga', 'sampe', 'menit', 'cair', 'duh', 'ga', 'dah', 'invest', 'nyesel', 'bgt']",ga rekomend tari top up serba yg nama naro duit tu ambil kalo butuh mah nunggu banget kerja ga selesai selesai download deh nyesel mending pake aplikasi aplikasi ga sampe menit cair duh ga dah invest nyesel bgt
"Untung aja nabung pas lagi ada duit di bibit, pas butuh dan ga ada duit samsek bisa narik, dan keuntungannya walopun ga terlalu besar tapi oke² aja si. Sejauh ini bagus kok, buat pengguna baru yg mo coba investasi pake bibit, bisa mulai belajar dari sekarang. Eh kalo baru pertama kali daftar bisa masukin kode 'kuascat' lho dan dptin 25k. Selamat menabung~",5,Positif,untung aja nabung pas lagi ada duit di bibit pas butuh dan ga ada duit samsek bisa narik dan keuntungannya walopun ga terlalu besar tapi oke aja si sejauh ini bagus kok buat pengguna baru yg mo coba investasi pake bibit bisa mulai belajar dari sekarang eh kalo baru pertama kali daftar bisa masukin kode kuascat lho dan dptin k selamat menabung,untung aja nabung pas duit bibit pas butuh ga duit samsek narik keuntungannya walopun ga oke aja si bagus pengguna yg mo coba investasi pake bibit belajar eh kalo kali daftar masukin kode kuascat lho dptin k selamat menabung,"['untung', 'aja', 'nabung', 'pas', 'duit', 'bibit', 'pas', 'butuh', 'ga', 'duit', 'samsek', 'narik', 'keuntungannya', 'walopun', 'ga', 'oke', 'aja', 'si', 'bagus', 'pengguna', 'yg', 'mo', 'coba', 'investasi', 'pake', 'bibit', 'belajar', 'eh', 'kalo', 'kali', 'daftar', 'masukin', 'kode', 'kuascat', 'lho', 'dptin', 'k', 'selamat', 'menabung']",untung aja nabung pas duit bibit pas butuh ga duit samsek narik untung walopun ga oke aja si bagus guna yg mo coba investasi pake bibit ajar eh kalo kali daftar masukin kode kuascat lho dptin k selamat tabung
"Awal nya bagus, ada fluktuasi dana nya.. Selang 3 hari ga ada perubahan, dana mentok diangka yg sama gak gerak².. Blom lg masa penarikan terlalu lama, dan tidak sesuai dengan kondisi pas penarikannya..",2,Negatif,awal nya bagus ada fluktuasi dana nya selang  hari ga ada perubahan dana mentok diangka yg sama gak gerak blom lg masa penarikan terlalu lama dan tidak sesuai dengan kondisi pas penarikannya,nya bagus fluktuasi dana nya selang ga perubahan dana mentok diangka yg gak gerak blom lg penarikan sesuai kondisi pas penarikannya,"['nya', 'bagus', 'fluktuasi', 'dana', 'nya', 'selang', 'ga', 'perubahan', 'dana', 'mentok', 'diangka', 'yg', 'gak', 'gerak', 'blom', 'lg', 'penarikan', 'sesuai', 'kondisi', 'pas', 'penarikannya']",nya bagus fluktuasi dana nya selang ga ubah dana mentok angka yg gak gerak blom lg tari sesuai kondisi pas tari
