content,score,Label
"Mantap!!! Investasi aman, mudah dan menguntungkan. Untuk pemula yang ingin belajar investasi seperti saya Aplikasi ini rekomended banget. Ditunjang dengan fitur Robo advisor, sangat membantu. Yang baru download dan daftar bisa input kode referal : persiapannikah agar dapat CashBack 25rb, bisa dipake buat beli reksadana. Lumayan kan? Ayo Download dan buktikan hasilnya karena investasi itu sangat penting untuk masa depan. Semangat sukses!!!",5,Positif
"Kenapa aplikasi sering keluar sendiri, dan ketika dicek ada perangkat lain yang terhubung ke akun Bibit saya. Saya sudah mengalami kejadian ini 2X. Pernah juga ada yang nelpon katanya dari pihak Bibit. Mohon untuk keamanan transaksi nasabah di perketat lagi, untuk menghindari hal yang tidak diinginkan. Terimakasih.",4,Positif
"Aplikasi paling the best, gak ribet, mudah bagi pemula. Dapatkan cashback 25 rb dengan memasukan kode referal "" Kayasenyum "". Saat mendaftar di bibit. Selamat mencoba..",5,Positif
"Aplikasi yg bagus,jadi bisa memetakan uang berdasarkan tujuan. Dan pastinya jadi lebih semangat untuk investasinya. Jangan lupa pakai kode referral aku ya: anismifta Biar dapat cashback 25k hehe",5,Positif
"Waktu pengen coba invest disini,uda install uda daftar dll eh proses verifikasinya lama,trs di email kalo ada masalah sama ektp,padahal yg didaftarin uda sama semua,selama ini ktp ga pernah bermasalah kalau utk urus apapun,pas liat review nya banyak yg negatif,ya mungkin blm diijinin aja pake aplikasi ini,maaf ku uninstal aja ribet abisnya.",2,Negatif
Aplikasi ini buat saya bagus banget. Dan simple juga mudah di gunakan sangat cocok juga buat yang awam atau bru mau investasi. Nah buat dapet bonus dari bibit di awal kamu bikin akun bibit dan mulai bikin bibit bisa masukin nih kode referal ini WillyPidi1 supaya dapat bonus awal. Dan app ini rekomendasi klo buat aku.,5,Positif
"Sekuritas yg ini bagus, Tampilan homenya juga sederhana ga ribet, ada robonya juga kalo masih bingung mau pilih produk reksadana yg mana. Tapi tolong tambahin tampilan dark modenya.",5,Positif
"Tempat jual beli reksadana terbaik dan sangat recomanded, tampilan dan antarmuka Bibit sangat bagus, pembuatan akun sangat cepat, hanya 1 hari kerja akun sudah jadi. Pembelian Reksadana sangat mudah sekali, penjualannya juga sangat mudah, hanya 1 hari uang sudah cair ke rekening, pokok ini aplikasi bagus banget, saya masih pelajar, lumayan lah bisa belajar investasi, kalau bukan sekarang kapan lagi coba, hehehe. Btw Gunakan Refferal: yukberkahbersama agar mendapatkan cashback 25.000",5,Positif
"Sebenernya aplikasi cukup bagus, tampilan fresh, kekinian sekali, enak buat digunakan, cocok banget buat pemain baru reksadana. Tapi aplikasi sering crash, ganggu banget, home sering stuck ngeload data terus, di clear cache baru bisa normal lagi, tapi masa harus clear cache terus tiap mau digunakan? Tolong segera diperbaiki biar pengalaman pengguna lebih baik🙏🏼",3,
"Bagusss bangeeeettt.... pendaftaran cepet n mudah.. ada rekomendasi nya juga jadi ga pusing"" dehh buat milih reksa dana.. sangat cocok buat pemula yg belum paham tentang investasi.. salam hangat :)",5,Positif
"Aplikasi BIBIT sangat bagus dan recomen untuk yang ingin investasi REKSADA. Aplikasi ini mudah dipahami dan cocok untuk pemula. Jgn lupa masukan kode Referal "" mahmudasfar """,5,Positif
"Untuk mempermudah buat yg baru gabung,,tolong dong di permudah bahasa buat kami,agar kami lebih mudah untuk memahami selama kita ikut reksa dana bibit dan untuk jenjang kedepanya gmn",4,Positif
"Aplikasinya nggak jujur Keuntungannya sangat sedikit sekali, padahal kenaikan portofolio cukup tinggi. Dan update-an portofolio sangat lambatdisaat cuan Disaat lagi minus, update-an portofolio sangat cepat sekali, dan minusnya banyak banget.",2,Negatif
"UI nya easy used, isi saldonya di cek otomatis kecuali jika transfer atm harus upload bukti transfer, pembelian langsung tap, belum ke tahap penjualan karena saya pengguna baru.",4,Positif
"Aplikasi yg rekomended, terutama bagi investor pemula. Cara investasi syariah yang sy cari juga ada di sini. Cuma sdikit disayangkan, pilihan bank penampung dananya belum banyak, sy kbetulan berbeda bank, jd kena biaya kalo mau kirim transfer.",4,Positif
"Saya pengguna baru bibit,, udah lama nyari tau tentang investasi tapi selalu ada ketakutan untuk nyoba mulai... Akhirnya di awal tahun ini memberanikan diri dan senangnya ketemu aplikasi bibit yang sangat mudah untuk pemula seperti aku Love bibit pokoknya",4,Positif
"kekurangana hanya 1. transaksi jual beli nya lama. karna ga ada sistem depo. jd nilai penjualan beda saat nilainya terjual. jd tidak konsisten.. tp emang ini adalah aplikasi yg sangat cocot untuk investor pemula. yang baru daftar silahkan aja mulai dulu. daftar dan gunakan kode referal ""swarabibit"" biar km cashback 25rb.",5,Positif
"Aplikasi bibit bagus dan banyak pilihannya.. Tetapi,, kenapa ya.. semakin hari, bibit kok semakin mengapa penurunan performa.. seperti Penjualan Unit Reksadana saya dalam beberapa Minggu terakhir,, banyak yang harus melewati batas waktu yang ditentukan dan status nya masih menunggu verifikasi... Itu pun saya harus komplain dulu ke CS bibit..begitu juga dengan pencairan reksadana saya harus menunggu lebih dari 7 hari sejak penjualan reksadana saya berhasil.. Mohon dibenahi kak. Terima Kasih.",4,Positif
"Aplikasinya bagus.. gampang cara pakainya dan mudah di mengerti.. Semoga apk nya lebih di sempurnakan lagi, supaya lebih enak make apk nya..",5,Positif
"Terfavorit, interface simple, mudah dimengerti, cocok buat pemula maupun profesional. Sangat baik untuk manage investasi kita bertahun2 kedepan Score 100 dari 10",5,Positif
Dengan pendaftaran yang mudah. Dan transaksi yang mudah. Plus pelayanan web yg baik tanpa lag. . Bagus banget aplikasinya...,5,Positif
"Pertama kali coba bibit dan itu sangat sngat mengecewakan. Apalagi dari pelayanannya. Ini aplikasi kalau ada sedikit saja salah pembayaran, buat refund dana itu ribet sekali. Bukan cuman ribet. Tapi adminnya mungkin yang kurang peduli sama uang pengguna. Jangan karena bibit di promosikan sama artis2 jadi mau seenaknya dan merasa sudah di langit. Dan tolong kepada bibit, HAPUS DATA DATA SAYA.",1,Negatif
"Jujur ya, saya sebenernya coba"" top up 100k untuk mencoba aplikasi ini bagus apa tidak . 1. Dari kita pembelian aja masuknya lama bangetttt 2. Untuk penjualan hasil menjual itu gak masuk full + lama banget masuknya 3. Kalau kalian mau coba mending coba yg dikit"" aja dulu",1,Negatif
"Investasi itu gak ada ruginya, tapi bukan berarti akan untung terus. Semua itu tergantung pilihan kita sekarang, dengan mencoba pastinya ada kemungkinan untungnya walaupun kemungkinan rugi juga. Tapi beda kalau di Bibit, kita investasi bisa belajar dulu, dipilihin inverstasi yang cocok dengan kita dengan manager investasi yang pastinya sudah pengalaman dibidangnya. Mau daftar? Pake code referal saya aja ""masda45"" biar apa? Biar kita bisa untung sama-sama.",5,Positif
"Jadi rajin nabung berkat bibit, suka banget pokokna, membantu banget rencana keuangan aku buat pensiun dan rencana liburan nanti.,terima kasih bibit, semoga makin banyak masyarakat yg mau memulai investasi, dan bibit sangat cocok buat pemula seperti saya.................................................. POKOKNYA ALL GOOD.SEMANGAT MENABUNG",5,Positif
"Aplikasi ini sangat bagus untuk pemula, tidak usah ribet' manage perhitungan, sudah diatur oleh team yg kompeten, mulai dari 10K kalian sudah bisa investasi, Mau coba' tapi ga mau kluar dana? Coba Code ini : flgk3i4 , kalian bisa dapatkan Saldo 25rb diawal untuk belajar investasi, ada pula investasi berdasarkan ketentuan syariah, TOP deh pokoknya",5,Positif
Sangat bagus aplikasinya. Mungkin sekedar saran agar bisa ditambah informasi gain/loss yang terealisasi secara historis. Jadi keliatan sudah pernah cuan berapa selama pake bibit.,5,Positif
"Simple banget ada juga rekomendasi dari aplikasi nya buat pemula akan terbantu banget. Jangan lupaa kalo daftar baru pake kode : ""cashbackbanget"" Biar dapet cashback langsung",5,Positif
"Untuk semua fiturnya bagus,sangat mudah dipahami,dan simpel...sayangnya respon dari admin sangat lambat sekali Tolong lebih di tingkatkan lagi untuk respon ny...Terima kasih",2,Negatif
"Buat yang baru terjun instal aplikasi ini, gak ribet tau malahan udah dikasih arahan (rekomendasi) jadi kita tinggal ngikutin aja. Oh ya kalo mau tambahan cashback pake kode ""hayubarengky"" Buat nambahin saldo 25k",5,Positif
"Iklan nya aja bagus, (semua orang bisa) setelah ku coba, sampe 3x regis data di tolak trs, alasan ktp.... Orang datanya sinkron semua kok!!!!! Busuuuuuuuuukkkkk...",1,Negatif
Aplikasi nya sangat bagus karena apabila ada masalah selalu cepat direspon. Selalu berkembang ya bibit. Jangan lupa untuk gunakan kode saya saat membuat akun bibit dan dapatkan bonus cashback ini kodenya uzpwxme.,5,Positif
Baru modal kecil2an si. Dan rate naiknya signifikan gak tau deh klo pas anjlok drop bngt gk.. Semoga di tangani oleh ahlinya yg saling menguntungkan... Tingkatkan terus apk dan keuntungan nya ....,5,Positif
Menurut saya bibit sudah sangat bagus. Namun kenaikan / penurunan sahamnnya gak langsung update pada saat tradetime. Jadi harus tggu jam 10 malam. Baru bisa liat naik apa tidaknya.,5,Positif
"Aplikasi yang bagus untuk investasi, bagi yang baru mulai, bisa dibantu dengan robo, otomatis akan di atur investasi sesuai dengan besaran nya.. + dapat cashback Rp 25.000,- dengan kode ""yuukinvest"" pada saat pendaftaran selamat mencoba.. #mulai_nabung #mulai_investasi #yuukinvest 😉👌",5,Positif
sya kasih 2 dulu mohon di bimbing min bagimana cara trading cepat pakai aplikasi bibit ini seperti..forex dll..yg hanya dgn modal 100 ribu kita bisa profit perbulan 1 bahkan 2 juta..apa lagi klo modal 1 juta ke atas pasti tambah mantap semoga aplikasi bibit ini bisa seperti itu jadi tidak perlu lama ..untuk .membuahkan hasil,2,Negatif
Nyesel banget makai bibit. Bisa²nya buat saya jadi terus semangat abis bangun liat app terus ngeliat peningkatan tabungan saya hehehe... Dasar bibit bisa aja buat saya mengalihkan perhatiann 🤭🤭,5,Positif
"Pengalaman saya proses pembeliannya sangat lambat, tidak sesuai keterangan. Robotnya masih harus dikembangin lagi biar lebih pinter.",2,Negatif
"Awalnya sih pingin belajar investasi, nah nonton nonton di youtube nemu aplikasi ini. Dan aku itu tipikel orang yang gak asal pake aplikasi, jadi aku cari tau dulu tentang aplikasi bibit ini. Emang sih menurut aku aplikasinya tu cocok banget untuk yang pemula kaya aku. Soalnya tampilannya juga ngga ribet. Untuk temen temen yang baru mau gabung pake aplikasi bibit, jangan lupa pake kode referral dari aku ""untuksebuahmimpi"" biar dapat cashback 25 RIBU",5,Positif
"Bibit ini sangat membantu bagi pemula, krena ada fitur Robo Advisor yg membimbing pemula untuk memilih produk reksadana mana yg harus di pilih sesuai profil kita, fyi di awal pndftran kita akan di beri beberapa prtanyaan dan jangan asal ya menjawabnya, karna pertanyaan itu yg menuntun robo untuk mengarahkan kita, love bgt dah, Bibit ini juga bnyak di ulas di berbagai artikel lohh, good job Bibit jgn lupa kalai daftar pakai kode referal desylianas (huruf kecil semua) dan kalian lngsung dpt 25.000",5,Positif
"Jangan lupa pake kode refeal : ""freevoucher"" buat dapetin cashback langsung 25.000 dari Bibit.. Cocok banget buat pemula yang masih buta investasi karena bisa belajar pelan pelan sekaligus praktek, ditambah fasilitas yg cukup lengkap dan membantu buat nambah ilmu.. Mantapp.💜",5,Positif
Saya dr tgl 5 des 2020 belum terverifikasi. Katanya nik ktp ada perbedaan di Dukcapil....kok bisa? ?? Itukan pakai sistem smuanya nge link. Bisa jadi dalam pembuatan ktp nya pasti sdh ke send data ke dukcapil juga. Klo begini jadi agak malas ga d respon2 atau terverifikasi,1,Negatif
"Dapetin casback dengan memasukan kode referral = 💲rerega💲 pada saat awal mendaftar maka kalian bisa menggunakan cashback-nya untuk investasi ataupun ditarik ke rekening kita, Aplikasi ini sangat bagus sekali dan sudah terdaftar di OJK dan Aplikasi ini sangat cocok sekali untuk pemula yang ingin belajar tentang investasi dengan mudah karena aplikasi ini mudah dipahami dan CS sangat ramah sekali.",5,Positif
"Aplikasi yang cocok untuk pemula yang ingin berinvestasi tapi terlalu paham tentang dunia investasi 😊 Tutorial yang mudah dipahami dan transaksi yang simple 🤗 Bagi kalian yang mau daftar nih ada kode referall ""mendinginvest"" lumayan bisa dapet cashback 25k untuk pertama kali transaksi 😁",5,Positif
"Untuk yang baru mau mulai belajar investasi ini aplikasi yang bagus sih, resiko rendah walaupun provitnya juga ga tinggi.. Yaaa itung itung nabung tapi ada lebihnya aja hehe",5,Positif
"Aplikasinya keren bgt untuk pemula kayak aku, temen-temen yg baru mau join bisa input kode referal ""besuccessful"" dan dapatkan 25k di awal join. Selamat mencoba, salam sukses!",5,Positif
"Keren bgt aplikasinya,, cocok buat investor pemula sampai yg profesional.. gw suka, padahal baru nyobain, tapi udah kelihatan hasilnya,, pilihan portofolionya juga sangat menarik,, rekomended buat para pemula, sangat menarik dan mudah.",5,Positif
"Mulailah berinvestasi, bagi yang baru daftar silahkan masukkan kode referal = (REREGA) supaya kalian dapat cashback 25K, Aplikasi ini sangat bagus dan terbukti terpercaya, aplikasinya pun sangat simple untuk digunakan dan mudah dipahami jadi kamu tidak perlu ragu untuk menggunakan aplikasi ini yang paling penting adalah CS yang sangat ramah memberikan kenyamanan untuk kita menggunakan aplikasi ini dan terdaftar di OJK. Mari buktikan sendiri dan dapatkan cashback nya bagi yang baru daftar.",5,Positif
"Waw untuk kamu investor pemula, aplikasi ini rekomlah buatmu. Selain mudah penggunaannya juga simple tampilan apsnya. Dan yang paling mantap lagi bonus casback Rp.25.000 nya. Kalau kamu mau dapat casbacknya bisa pakai kode referral aku ""tumbuhpesat' Semngat Investasi",5,Positif
Cara penggunaanny mudah dipahami dan cocok untuk pemula tapi segi keamanan untuk masuk aplikasi mohon diperbaiki. Sehingga orang tidak mudah meng akses aplikasi ini ketika hp ny hilang dan jatuh ketangan orang lain,4,Positif
Aplikasi bagus banget dan juga mudah gak ribet pokoknya mantab👍👍👍👍. Jangan lupa masukan kode referal = ( bankbri ) supaya dapat cashback 250rb pada saat awal mendaftar,5,Positif
"Aplikasinya bagus, Lebih baik invest sesuai jadwal, dan JANGAN PERNAH TERGIUR melihat promo cashback PHP (penuh harapan palsu). Promo cashback paling ga jelas ya di aplikasi ini. Semua syarat dan ketentuan sudah terpenuhi. Kuota promo terbatas tapi data tidak transparan?. Kuota berapa? Siapa yg dapat? Atau mungkin hanya gimmick. ?? Lebih baik tidak usah promo kalau hanya mengecewakan user dan ujung-ujungnya tidak mendapatkan apapunnya Alias NOL. Maaf saya kasih bintang 1 dulu.",1,Negatif
"Aplikasi yang sangat membantu untuk belajar berinvestasi , sekedar saran mungkin bisa di update berita berita terkini di aplikasi bibit. Agar menambah wawasan dan membantu menentukan opsi investasi yang akan di pilih. Over all keren 👍",4,Positif
"Aplikasi bibit praktis dan mudah untuk di gunakan, dan semoga kedepannya semakin banyak pilihan untuk tempat kita menjatuhkan invest kita di apli ini. Bagi yang ingin mendapat cash back silahkan masukkan kode referral : ""etrama"".",5,Positif
"Haii, sudah sangat bagus. Untuk semuanya bisa dilakukan dengan sangat mudah. Tapi tolong diberi tambahan Opsi untuk penarikan melalui dompet digital juga seperti Gopay. Karena untuk top up sudah ada fitur bisa dari dompet digital. Terima Kasih",5,Positif
"Aplikasi ini sangat bagus untuk pemula, tidak usah ribet' manage perhitungan, sudah diatur oleh team yg kompeten, mulai dari 10K kalian sudah bisa investasi, Mau coba' tapi ga mau kluar dana? Coba Code ini : flgk3i4 , kalian bisa dapatkan Saldo 25rb diawal untuk belajar investasi, ada pula investasi berdasarkan ketentuan syariah, TOP deh pokoknya",5,Positif
Untuk menambahkan akun bank jangan dibuat sulitlah dengan pakai photo buku tabungan dan photo selfi dengan buku tabungan segala diaplikasi reksadana yang lain yang lebih bagus juga tidak seperti bibit prosedur tambah akun bank sudah jelas akun telah didaftar menggunakan ktp ngapain cuma tambah akun bank aja dipersulit jangan mengharuskan photo buku tabungan dan selfi dengan buku tabungan bisa dicuri data nasabah kalau gitu tolol ini aplikasi prosedurnya.,1,Negatif
"Bibit keren.pendaftarannya mudah,pembayarannya juga mudah bisa lewat aplikasi dompet digital,,verifikasi pendaftaran dan pembelian Reksadana cepat dan gak pakai lama.",5,Positif
