userName,score,at,content
Choky Aryatama,5,2021-07-05 17:37:11,"Kenapa Ya? Saya buka Aplikasi dan Web Bibit Sama aja, sama sama acak acak an Tampilannya. Ini Hp Saya Apa Aplikasi Bibit nya? Saya Cek Di Hp Yg Lain Pun sama aja... Edit : bibit memang keren, respon terhadap keluh kesah 😁 Aplikasi bibit di hp saya sudah normal 😍"
Keciprat Air,1,2021-07-04 6:48:20,"Udah update clear cache, tetep aja gambarnya error, gak semua tampilan jelas di aplikasi. Ngecek nilai inves terus turun, mau dijual tapi tampilan jualnya gak ketemu2 gara gambar burk, itu sengaja bukan? Kalian gamau rugi sama yang pada ngejual investasi ya gara2 pasar lagi turun? Ditutup2 dalih gangguan? Kesalahan hp? Wkwkwk"
Zubaedah Zubaedah,2,2021-07-02 6:58:25,"Bibitnya keren, cuma aplikasinya aja yang UI nya berantakan di hp gua... Tampilannya tidak stabil. Mohon segera di perbaiki, ato jika hpku yg bermasalah tolong sarannya. Makasih"
adeng kurnia,1,2021-07-02 2:19:08,Sungguh sangat kecewa dengan pengembalian dana nya lama Di perbaiki lagi dong sistem jual nya gak usah nunggu 1 atau 2 dan bahkan lebih dari 3 Minggu blum cair padahal cuma kecil gimna kalo jual dengan harga yg besar kaya nya bisa tahunan mungkin baru bisa cair di perbaiki lagi tolong nnti saya kasih tambah bintang 🌟🌟🌟🌟🌟 Saya biasa nya gak pernah pelit masalah kasih bintang Namun karna proses penjualan yg lambat Sy hd kecewa
Keysar15 Akbar,1,2021-07-01 3:41:03,Coba meriview setelah cukup lama pake bibit.. Gak cocok banget buat saya.. Untuk beli dan jual yg sangat lama prosesnya! Apalagi untuk pencairan benar2 buat menguji kesabaran.. Masuk nya di cicil njir gmn kalo puluhan juta past lebih ribet lagi.. Smoga kedepan ada perbaikan.. Kalo kaya gni terus pasti males instal apk ini
rika rikaa,5,2021-07-01 2:26:40,"Aplikasi bagus, mudah & simple. Cocok untuk Investasi jangka panjang utk meminimalisir resiko. Utamanya penghasilan saat Pensiun setelah kita berhenti bekerja. Boleh deh masukan kode referral nya : ""Numnum"" utk dapatkan cash back 25rb.. 😊"
Just Muhee,5,2021-06-28 17:09:23,"Aplikasi yang bagus, dengan fitur yang lengkap jadi lebih mudah kalo mau nanya lewat tele ataupun wa juga bisa,csnya cepet juga pelayanannya,oiyaaa tolong adakan instrumen Syailendra ya, soalnya itu juga bagus, makasih"
Rohmat Saifuddin,5,2021-06-28 11:41:33,"Alhamdulillah aplikasinya cukup mudah buat pemula kayak saya. Modal kecil tapi kalau lihat angkanya nambah tiap hari, senengnya minta ampun. Teman-teman yg baru mau daftar, bisa pakai kode referal ini: ""25rbutkpemula"" untuk dapat modal awal sebesar 25 ribu rupiah."
Rini Husadiyah,1,2021-06-26 17:03:28,"Bibit tidak ada pemberitahuan ketika reksadana yang dijual sudah masuk atau belum. Saya menjual 4 reksadana tetapi hanya 1 yang masuk kerekening saya, di aplikasi bibit nya sendiri tertulis order jual berhasil Katanya maksimal 7 hari kerja, tapi apa? Hanya 1 yang masuk ke rekening saya. Membeli reksadana nya memang gampang, tetapi untuk menjual reksadana nya kenapa tidak jelas begini? Bibit dengan embel investasi tanpa ribet, praktis, hahahha dengan kepraktisan anda BANYAK ORANG MERUGI, ga jelas"
Michael Ada' Demmanaba,1,2021-06-24 13:03:51,Pelayanan pencarian uang sangat lambat. Jujur saya sangat kecewa dengan keterlambatan sistem penjualan di apps ini saya harus menunggu 7hari untuk dana berhasil ke Bank. Tolong kedepannya proses pencarian dana di percepat:(
Ruli Sya'bana,1,2021-06-23 10:17:22,"Padahl sudah berhasil dijual semua, dari 4 jenis, hnya 2 yang masuk,, 1 hilang entah kemana, 1 nya tiba2 tidak terjual malah jadi rugi, mending pakai apk sebelah lebih menjanjikan, aplikasinya dan sistem nya tidak jelas"
Leo Dw,2,2021-06-21 13:17:07,"Pada lag gitu ga si? Awal pake bibit baik baik aja tapi akhir akhir ini screen layar kaya lag gitu pas buka bibit, buka app lain mah engga ko aneh ya"
Onca Channel,5,2021-06-20 10:26:03,"Sumpah, gua suka banget sama ini aplikasi. cukup bintang yang berbicara. wlw ada kendala buat logind, alhamdulillah di bantu dengan baik dan ramah. inti nya, bagi yg susah logind, lupa pasword, nmor hp lupa dan email lupa, ikutin smw prosedur CS nya, insyaallah bakalan di bantu dgn ramah oleh CS nya. tetap lahenjadi lebih baik lgi BIBIT :)"
harfi zulfikar,1,2021-06-17 15:33:45,"Login atau daftar bisa diganti metode selain SMS, saya ingin menggunakan bibit jadi tidak bisa karna tidak ada jaringan GSM namun internet ada. Mohon difikirkan, trimakash"
Cokorda Putra,1,2021-06-17 4:15:02,"Kenapa setelah diperbaharui dan setelah top up saldo,, aplikasi bibit saya tidak bisa dibuka,? Signal dsni kuat,, dan kuota saya masih banyak,, jdi sudah jelas bukan pnyebabnya dri aplikasi bibit itu sendiri,, tlng tanggapan secepatnya!!"
News Ilham Production,5,2021-06-12 6:51:23,"Cocok buat permula yang ingin belajar investasi, karena dengan tampilan ya yang simple dan mudah, serta admin yang selalu cepat membantu kita, dalam urusan yang kurang di mengerti, buruan daftar sekarang!"
Benny Yandi,3,2021-06-11 14:32:02,"Numpang nanya kk... Saya mncoba mau beli reksadana melalui linkaja melalui linkaja, namun selalu gagal sehingga banyak transaksi pembelian melalui linkaja yg tidak terselesaikan, ketika mau d coba beli lagi sudah tidak bisa menggunakan pembelian melalui link aja kk, mhon solusiny karena saya masih pemula"
Ryan Ardian,5,2021-06-10 1:16:14,"Pengalaman 3 hari sih puas banget.. Persyaratan daftar simple gak ribet.. Cara beli nya juga gampang.. Semua nya udah di atur sama robo.. Kita sebagai user tinggal pakai modal kita, robo yg atur.. Sangat ramah untuk investor pemula.. Banyak juga artikel dan kamus di aplikasi yg membantu kita untuk belajar berinvestasi.. Btw, baru pake 3 hari sudah dapat hasil lho.. 😁 Mantep lah pokok nya.."
Ari Hyt,1,2021-06-09 16:56:40,"Gagal registrasi mulu heran saya,padahal data-data yang saya tulis sudah sesuai. Tapi tetap disuruh revisi data ini maksudnya gimana? Terus di aplikasi tertulis ""registrasi anda belum berhasil"" tapi dibawahnya lagi tertulis ""sudah terdaftar""😅"
Vizard Prayoga,5,2021-06-08 8:56:50,"Sejauh ini aplikasinya bagus, UInya menarik dan mudah dipahami walaupun saya termasuk pemula. Saran saya tambah lagi metode pembayaran instan ShopeePay."
Elma Dania,2,2021-06-07 12:09:02,Sudah berhari-hari saya gabisa buka aplikasi ini. Sudah coba saya uninstal dan instal kembali masih tetep gabisa d buka. Yg ada cuman tampilan layar tulisan bibit doang lamaaaaa banget sampe lampu layar mati tetep gitu mulu. Entah apa yg merasukimu 😿
Alhafiz Putra,4,2021-06-05 14:39:15,"All is good, kecuali di fitur nabung rutin yang agak membingungkan, karena set nabung rutin pilih pembayaran selain gopay tidak autodebit, lha buat apa milih metode pembayaran kalo ga autodebit, ujung2nya manual. Fitur nabung rutin utk selian gopay katanya hanya sebagai reminder, tapi reminder/notif nya ga masuk juga 🥲"
latifah ayu chandra,4,2021-06-03 17:25:39,"rada sedih sih aplikasi ini hanya bisa digunakan untuk yang sudah mempunyai ktp saja, dan atm terdaftar tidak bisa yg menggunakan QQ. padahal mau menabung untuk masa yang akan datang bukan hanya dari mereka yang sudah mempunyai ktp:(( mungkin aplikasi nya bisa lebih ditingkatkan lagi, dengan sistem yang hampir sama seperti bank, yg bisa menggunakan QQ ktp ortu juga dan atm yg menggunakan QQ ktp ortu tidak ditolak. niat mau belajar invest dr kecil jd gagal krn blm punya ktp:( tp gapapa, smgt smua"
Rio Suk,4,2021-06-03 14:30:15,Sering ada kendala saat membuka apk dengan keterangan (ada sekrup yang lepas) Tolong diperbaiki lagi. Agar pengguna bisa dengan konsisten memantau apk ini. Terima kasih.
Audrey Ang,2,2021-06-03 4:28:20,Akhir-akhir ini UInya agak error. Layer displaynya menumpuk dan tidak bisa dibuka. Apakah ada solusi ? Karena tidak ada update aplikasi terbaru yang tersedia.
Brilian Anugra,5,2021-06-01 16:15:02,"Aplikasi nya bagus, customer servicenya sangat membantu, tapi masih ada sedikit bug di user experience, gak fatal tapi akan lebih menyenangkan jika di perbaiki. Seperti, jika membuat sub menu harus tekan tanda silang gak bisa pakai tombol kembali jika di tekan malah keluar, dan kalau bisa ada foto profil supaya lebih berkesan milik pribadi nya. Tapi itu hanya sangat, developer dan tim udah keren, aplikasi asik😁👍"
Intan Y. Putri,2,2021-06-01 15:56:28,"Saya kasih bintang 2 karna ga bisa hps akun, saya sudah mengganti nomor telepon jd di akun bibit lama mau di ganti sm nomor yg baru tp gak bisa karna gak sengaja npas pertama x download malah tekan register bukan login alhasil nomor barunya terdaftar di akun bibit sedangkan satu akun cuma bisa satu ktp, niat nya mw hapus akun aja biar nomor yg baru bisa ke pakek di akun bibit yg lama tp gak bisa, gak ada fitur hapus akun.. Sayang sekali"
Cah BWS,4,2021-05-26 16:08:41,"Pertama kali pakai bibit saya langsung suka. Tampilannya user friendly, fitur lengkap dan sangat nyaman digunakan. Namun ada 1 kekuragan menurut saya, andai saja bibit menambahkan fitur deposit menggunakan DANA pasti akan lebih sempurna lg. Untuk update selanjutnya saya berharap bibit menambahkan pembayaran DANA ke dalam aplikasinya"
Fadhilramadhannn,5,2021-05-18 5:10:05,"Semuanya sudah oke nyaman digunakan,akan tetapi lebih efisien jika ditambahkan metode pembayaran e wallet nya bkn hanya gopay dan linkAja tapi seperti dana dll juga. Semoga next update ada. Sekian terimakasih"
Narko,4,2021-05-16 20:31:57,"Sistem Top-up atau pembelian masih terlalu RIBET, harus ada bukti tranfer dan harus berasal dari rekening sesuai nama yang terdaftar. Kurang simple, alangkah lebih baik jika dimudahkan, misalnya dengan ditambahkan metode tranfer dari Virtual Account (VA), tranfer via Toko (Alfamart,Indomart,PT.Pos,dsb) Update: Skrg sudah tersedia banyak pilihan metode pembayaran. 4 bintang dulu ya, kalau profit ntar ditambah lagi 5 bintang."
Pineapple,3,2021-05-13 4:53:44,"Cukup mudah dipahami sebagai pemula seperti saya, tapi mohon dikasih pilihan pembayaran via DANA dong admin atau tidak SHOPEEPAY juga boleh. Di tempat saya top up gopay/link aja susah, gak semua punya ATM dan bertahan hidup di tempat elite. Mohon di kasih ya dan pertimbangkan!. Kali ini 3½ star dulu!"
muhammad arif setyo aji,2,2021-05-12 7:49:21,"Fitur bagus tapi kadang sering error, pas dibuka error connections padahal internet lancar, bayar pakai gopay juga kadang lama terverifikasinya. Jadi ragu mau nambah investasi."
Dimaz Arya XDPIB_1,5,2021-05-12 0:40:46,"Aplikasinya bagus sekali , cocok untuk pemula , tampilan nya sangat ramah pemula , dan fitur robo advisor nya sungguh membantu memilih Reksadana bagi yang baru mulai . Untuk Teman Teman yang baru mau mulai bisa mendapatkan CASHBACK 25k dengan menggunakan KODE REFERRAL: ""hijaucuan"" 👍^_^"
Putri Suryantika,1,2021-05-12 0:17:21,Pencairannya ribet dan lama sekali. Gak kayak ovo invest Reksadana baru tapi proses pencairan hitungan detik. Ini sudah 4 hari gak cair2 ke rekening 😌
Baby Kenizia,5,2021-05-11 8:24:26,"Respon cepat, dari email dan via chat online. Klo bisa lebih di tingkatkan lagi untuk pencairannya jgn smpe 7 hari ya. Udh bagus aplikasi ini sangat berguna bagi pemula yang maein saham. Lanjutkan ... Klo ada bintang 10 saya bintang 10 😁 Terimakasih ... 😘"
heri Erwanto,1,2021-05-10 22:31:11,Sangat mengecewakan setlah log in d hp lama berhasil n berinves log in d hp baru tidak masuk n perlu registrasi kmbli..pelayana melalui WhatsApp terlalu bertele-tele dan tidak jelas..
tes la,4,2021-05-10 2:04:59,"Aplikasinya bagus saya suka, tapi perlu ada peningkatan seperti : perlu ditambah penarikan dana ke e-wallet seperti ke gopay, Dana, ovo dll. Jangan hanya bisa dicairkan ke rekening saja. Ayo tingkatkan"
Wisnu Suryanto,1,2021-05-08 22:17:43,"Sangat kecewa, aplikasi tidak bisa di jalankan padahal koneksi internet sangat stabil.. tapi keterangan status ""mohon periksa koneksi internet"" .. tolong berikan solusinya"
Irfan Hala,5,2021-05-06 22:59:47,"Ka, bibit sudah bagus dan ok, recomended banget, tapi kurang nya satu di grup telegram itu admin bibit nya masih keliatan pemula, cara mengangapi investor kurang paham dan cerdas.. Mohon di perbaiki ya kak"
Yulistyawan Lucky Wardhana,5,2021-05-05 16:04:26,"so far alhamdulillah pemakaian apk ini lancar2 saja, dari mulai deposit sampe penarikan gaada kendala. mudah2an kedepan apk ini lebih baik dan jangan sampe ada kendala. masukan aja kalau buka bibit di laptop kok error gtu ya kalau buat nglht porto. suwon."
Mohamad Fahri,2,2021-05-03 21:56:04,"Sebetulnya aplikasi ini bagus ""kalo"" kita nilai dari pertama daftar, panduannya serta proses investasinya. Bahkan untuk pemula seperti saya yg sama sekali tidak tau investasi itu. Tapi kekecewaan datang ketika proses penjualan reksadana proses uang masuk ke rekening kita itu lama sekali. Males kali kalo gini caranya buat investasi lebih di aplikasi ini"
Miftakhul Khafid,1,2021-05-03 21:18:45,"sangat tidak disarankan ketika pembelian proses lama ketika penjualan katanya 7 hari setelah order jual di verifikasi uang di tranfer, ini saya sdh lebih dari 10 hari tidak ada transferan.. yaa sudah lah mau gmn lagi.. terpaksa relakan aja"
ASSA 11,5,2021-05-03 13:38:45,"Untuk yang mengeluh belajar tatacara inveatasi dulu ya,, di youtube banyak.. Aplikasinya mamtap.. Kalo ga ingin minus dan nabng jangka panjang ambil yang pasar uang saja,, jangan coba2 beli obligasi atau saham 😊"
alex ginting,1,2021-05-02 16:22:02,Aplikasi bibit saya sudah 2x seperti ini. Tidak bisa login dan terus berhenti. Harus reinstall lagi kalo mau dibuka. Padahal tiap hari mau pantau nilai invest. Jadi malas mau pakai app ini
Online Shop Bali,1,2021-05-01 18:35:03,Benar2 lelet topup & widraw. Ke lain rekening kena biaya transfer sedang penghasilannyapun tak seberapa jauh dibawah biaya transfer antar bank. Saat masuk ke rekeningpun saldo terpotong tak seperti jumlah di histori transaksi bibit. KAPOOOK
Hengtono Hengtono,1,2021-05-01 10:08:40,"Masih butuh banyak perbaikan, karena aplikasi sering error...saya jadi ragu untuk berinvestasi lebih Invest hasil malah minus....lagi nyampaikan uneg2 malah di kick dari grup tele....adminnya masih picik dan berpikiran dangkal...."
Julie Astuti,1,2021-05-01 1:43:31,"Aplikasi tidak bisa dibuka, katanya masalah jaringan, tp jaringan saya baik-baik saja. Setelah saya uninstall dan install lagi, malah apps tidak bisa dibuka aama sekali"
Adji Saka,5,2021-04-29 14:11:16,"Yang komen aplikasi bibit gak bagus lah,ribet,itu salah besar,bibit memang luaar biasa,yg pasti nabung dibibit lebih untung dari pada di bank biasa,,saya kasih bintang 5,semoga semakin maju lagi,tolong di buat fitur masuk aplikasi pakek pin atau paswoord buat aplikasinya,biar tidak bisa dibuka orang,dan lebih terjamin keamanannya,salam cuan"
Eliaambar Wati,5,2021-04-27 15:29:53,"Baru mencoba,saya kasih bintang 5 Register nya cepat tatapi kenapa saat playment di link aja berhasil tapi kenapa halaman aplikasih bibit tidak bisa terlihat harus di uninstal dulu dan unduh lagi,tolong di tingkatkan lagi makasih"
Sahrul Hidayat,5,2021-04-25 5:55:39,"Sederhana, mudah dipahami, UI yang rapi dan ramah pemula dengan disertai tutorial yang sangat membantu.. Satu lagi, tanpa janji janji manis yang menyesatkan dan gak masuk di akal.."
Fahmi Esa Prasetya,1,2021-04-20 22:28:06,"kapok pake bibit, udah penarikannya lama lalu pernah ada kejadian ada 1 market saya yg sudah di jual sudah berbulan bulan sampai sekarang ga masuk masuk. skrg lagi proses penarikan lagi dan yg masuk cuma satu pembayaran aneh."
Firdan Firdaus,5,2021-04-18 10:41:40,"Sangat bagus, hadirin fitur darkmode dong, biar enak diliat nya. Keseluruhan udah sempura, tinggal tambahin tampilan darkmode aja"
Kalana Styles,1,2021-04-11 3:44:17,"Saya tidak bisa menggunakan aplikasi ini karna harus memakai rekening bank, sedangkan saya tidak mempunyai rek bank, tolong lah buat terobosan baru, buatlah fitur saldo bibit maka penarikan hasil invest bisa disimpan ke saldo bibit, dan pengguna akan bisa invest lagi melalui saldo bibit, pengguna juga bisa menarik saldo bibit ke aplikasi e-wallet seperti GoPay."
Benny Itawan,3,2021-04-11 0:48:43,"Tolong dong developer utk masalah koneksi nya dibenerin, stiap kali mau lihat detail kurva perusahan slalu Los koneksi, pdhl sinyal internet saya aman2 aja, gimana mau buka investasi sendiri kalo utk liat dan mau beli aja gak bisa ibuka"
Benni Setiady,3,2021-04-10 10:31:04,"Saya termasuk sangat happy dengan aplikasi ini. Aplikasi nya sudah bisa dibilang bagus. Tp blundernya applikasi ini, brand ambassador nya. Iklan bibit, iklan app lain. Terlalu banyak kontroversi. Saya jadi gak suka. Tolong lah bibit, kualitas aplikasi akan diketahui banyak orang, kalau pun perlu ambassar yg netral2 aja. Teman lebih meyakinkan kalau soal mempengaruhi supaya orang pake bibit. Kecewa"
Yuliana Tri Windarti,1,2021-04-08 4:02:27,"Mau ngecek dana kok dari kmren aplikasi gak bisa dibuka, muncul koneksi tidak ada coba lagi. Upgrade udah, dihapus data udah. Tetep aja gak bisa. Kenapa ini"
Lathifa Jasmine,5,2021-04-07 5:04:14,"Seperti iklan, cocok untuk investor pemula, ga usah ribet dan pusing kalo mau investasi, untuk pengembang aplikasi, tingkatkan terus, teruslah berkarya!! =D"
Setyo Sabdono,5,2021-04-06 14:11:23,"Salah satu aplikasi APERD yang layak diintall dan digunakan untuk berinvestasi. Satu fitur yang paling menarik buat saya adalah adanya goal setting melalui pendefinisian Portfolio (sayang cuma bisa buat sampai 10 portofolio) , yang dapat diisi dengan produk rekomendasi atau produk pilihan sendiri sesuai dengan tujuan yang ingin dicapai. Fitur lainnya yang bermanfaat adalah opsi switch antar produk yang dikelola olah manajer investasi yang sama. Mantep lagi update NAB cepat di malam hari yg sama."
