userName,score,at,content
Andri Eko Prabowo,5,2020-11-29 22:50:26,"Alhamdullilah Aplikasi yang sangat membantu dalam investasi. History keuntungannya juga lengkap 1bln, 1 thn, 3thn dan 5 thn,"
Ardi Putra Padli Kreator,1,2020-11-29 17:17:58,"Saya sudah trf untuk percobaan 100rb di BNI Tapi mana sudah mau hari ke empat masih dalam peroses terus, padahal dibca peraturan nya 2hari kerja, eh mana sampe sekarang belum di proses terus, bagaimana sih ini aplikasi bareksa betul atau tidak yang ini yang asli nya, tolong dong di perbaiki biar konsumen puas"
emji cakep,5,2020-11-28 21:28:49,"Setelah 6 bulanan pakai bareksa, belum merasakan kendala yang berarti. Aplikasi ini menurutku bagus. Penggunaannya mudah, pembelian dan penjualan mudah, waktu yg dibutuhkan sesuai yang dijanjikan. Pernah email ke CS juga fast respond. Makin semangat berinvestasi. Terimakasih Bareksa"
Faisal Arifin,5,2020-11-27 16:30:17,Platform Investasi yang handal..cuma sekedar saran untuk metode pembayaran agar bisa mnggunakan virtual account semua bank besar di Indonesia agar tidak ada biaya tambahan ketika membeli
Cau Kho,5,2020-11-27 04:53:13,Kalau bisa tolong tingkatkan lagi transaksi jual belinya lebih cepat cair dan cepat selesai. Itu yang di harapkan nasabah. Lebih cepat lebih baik. ᵗʰᵃᶰᵏᵧₒᵤ
Fandi Irawan,5,2020-11-26 05:07:49,"Siang min, saya sudah transaksi tapi kertas resinya gak muncul, uang saya sudah masuk tapi saya ditolak transaksi sama bareksa? Solusinya admin"
imade darma wiyasa,5,2020-11-26 01:47:09,"menabung investasi diBareksa,berkat dukungan aplikasi yg kuat,lengkap dan mudah difahami tampilan dan bahasa fiturnya,,,, Bareksa jaya,,,,, Recomended,,,"
Black Curved,1,2020-11-23 23:10:43,Aplikasi jelek. Mending klian pakai bibit. Daripada dsni. Verifikasi data lama banget hampir seminggu. Di bibit lebih cepat dan baik
Dicky Ilham,5,2020-11-22 15:13:46,Aplikasi bagus dan cocok buat yang ingin berinvestasi reksadana dan SBN. Namun sayangnya tidak ada prospektus dan fact sheet serta perkembangan manajer investasi dan juga informasi reksadana. Terkadang ketika Saya membuka informasi reksadana tidak muncul dan sering error. Saya sarankan tambahkan informasi reksadana secara lengkap dan jelas investasinya agar investor dan manajer investasi dapat terjalin dan saling menguntungkan satu sama lain.
Eko Prasetyo,1,2020-11-21 21:36:50,"Verifikasi bareksa nya lama. Ga secepat di Bibit, gimana kinerja nya bareksa kok lemot udah berapa hari belum keverifikasi. Fisrt impression udh bikin males sih pake Bareksa ini."
Rahmat Nur,5,2020-11-21 01:51:11,"aplikasi sangat membantu, mudah, memang awalnya UI UX di bareksa kurang nyaman tapi sekarang setelah ada bareksa level up UI UX nya sudah bagus.. semoga diperbanyak produk reksadana nya"
septia putri,1,2020-11-20 14:38:24,Ini kenapa ya aplikasinya saya baru mau daftar nomer sudah benar email juga sudah benar token selalu expired padahal ga sampe semenit saya langsung masukan nmr tokennya
Kuncoro Nugroho,4,2020-11-18 03:39:44,"Bagus, transaksi selama ini aman, cuma mungkin bisa diperbanyak rekening bank transfer nya tidak hanya dari bca saja"
Frans Winardy,3,2020-11-17 11:21:09,Fitur beli emas sampai skrg tdk bisa digunakan padahal sudah berbulan-bulan.Tdk ada kejelasan bsa digunakan kpn.Mohon diperbaiki.
Lucky Triantoro,5,2020-11-17 00:45:11,"Aplikasi investasi terpercaya, user friendly, bener2 gratis gak ada biaya bulanan dan gak ada biaya fee transaksi, beli reksadana jadi gampang"
Nisrina Arsita,5,2020-11-12 01:05:34,"Aplikasinya bagus dan mudah dimengerti. Izin bertanya, kenapa pilihan investasi emas di saya sudah tidak ada ya? Apakah itu berpengaruh karena saya memilih produk yg resiko rendah? Terimakasih"
ina wati,5,2020-11-11 03:05:18,"Aplikasi bagus dan cocok buat pemula yang baru belajar investasi , dan selalu update dengan program2 terbaru , lancar dan sukses selalu"
Dwita Riska Ramadhani,5,2020-11-11 01:48:57,Sudah menggunakan aplikasi ini kurang lebih 2 tahun dan sangat mengapresiasi aplikasi ini terutama setelah adanya update fitur. Adanya kerjasama dengan platform ovo dan penurunan minimum investasi menjadi 10 ribu jujur sangat membantu sekali untuk saya sebagai mahasiswa. Mungkin kendalanya lebih kepada akun yg sering logout sendiri walau saya menggunakan samsung pass yg akan login otomatis dengan sidik jari namun masih sedikit mengganggu.
Wahyu Febriyanto,3,2020-11-10 07:55:57,"Kenapa invest emasnya udah gak ada lagi ya,pdhal mau ganti ke bareksa semua tapi malah udah ga ada, pdhal kalau orang yang kayak aku tipe yang g mau apk banyak2 jadi kalau misal ada apk yang bagus trus bisa mencakup banyak jenis sangat wort it tpi sayang sekali udah g bisa invest di bareksa lagi."
suhaimi,5,2020-11-10 06:57:00,Dari daftar akun sampe proses pembelian reksadananya cepet.. Gak sampe 1 hari dah clear smua verifikasinya.. Mantap dah..
silas paelongan,4,2020-11-10 01:02:35,Secara umum aplikasinya bagus mudah digunakan dan produknya beragam. Tpi masih ada yg perlu ditingkatkan terutama update NAV nya lambat. Nav hari ini besoknya baru terupdate. bahkan kadang sampai 2 hari.. beda jauh dengan aplikasi serupa yg langsung update NAV pada malam harinya.
Herlinafitri Astuti,5,2020-11-07 15:04:41,"halo kak, awal pakai bagus . tp tiba2 gak bisa login.. bunyinya pon tidak sesuai. padahal pin sudah benar. sekalipun saya klik lupq pin, ttp gaada proses lebih lanjut. mohon bnatuannya"
David Hwang Inspiration,4,2020-11-05 10:41:19,"Aplikasi bagus, investasinya bagus, tapi pencairan lama, malahan lebih cepat pencairan reksadana di tokopedia padahal sama sama bareksa."
Yatno,4,2020-11-05 03:59:38,"Cara berinvestasi mudah,bagi pemula dengan fitur² perhitungan ke untungan dan ke rugian.👍"
Clinton Velly,5,2020-11-05 03:00:54,"Aplikasi dengan reksadana lengkap👍. Tpi untuk proses pemesanan ordernya saya harap dapat dipercepat, but over all this app is recommended"
Hartono,1,2020-11-03 17:39:23,Lama banget untuk proses pembuatan akunnya tidak seperti bibit yg cepat sekali prosesnya..
Tika fa,3,2020-11-02 07:10:18,"Tolong ditibgkatkan lagi keamanan aplikasi nya, karna sering tiba tiba akun keluar dengan sendirinya."
Anwar Sultan Yusuf_FIP,5,2020-10-29 07:34:39,"admin saya mau kasih saran supaya metode pembayarannya jangan cuma pakai OVO kalau bisa ditambah seperti LinkAja, Gopay, Dana dll. soalnya tetangga sebelah udah komplit. Ayolah min supaya bisa terus dengan tambahan fitur untuk memudahkan kita semua. Semga dpt respon baik dari admi segera. Terimakasih"
riza farhanny,2,2020-10-29 05:11:42,Saya registrasi bareksa.. tinggal verifikasi email aja.. tapi saya tunggu emailnya belum masuk masuk sampai sekarang.. padahal alamat email sudah benar
Elizabeth Kathelene,4,2020-10-28 16:20:48,Tidak dapat login sudah masukan pin bilang salah terus. Mau pilih lupa pin juga tidak bisa.
Oppo Indonesia,4,2020-10-28 11:52:26,"Bagus,? Saya baru daftar kurang lebih 1 bln yg lalu, verifikasi langsung oke,, fitur lumayan banyak,, trus sekarang udah kerjasama dengan OVO utk pembayaran,.."
hafidh maulana,3,2020-10-27 07:06:15,"Bareksa, sedang ada problem apa ya? Saya login, informasinya tidak dapat menyambungkan ke server. Sudah sy install ulang, tetap saja tidak bisa"
Adi Cerskenis,4,2020-10-25 09:13:00,"Harap diupgrade aplikasinya, biar saat kita lihat grafik reksadananya ada fitur lengkap berupa tanggal² terperinci, jadi setiap kita menunjuk grafik & naik turunnya ada detail berupa tanggal & waktu yang bisa kita telisik."
nera surya,5,2020-10-25 06:40:08,"Semuanya udah bagus. Cuma cara pembayarannya agar dipermudah, ditambah lagi pembayaran digitalnya jangan cuma ovo aja. Thanx"
Nurul Maysaroh,5,2020-10-23 14:32:45,"Pertama kalinya download aplikasi Bareksa, aplikasinya bagus, lengkap, dan ada simulasi investasi, jadi bisa kira2 buat investasi jangka panjang, terutama pasar uang"
Eka sulistiono,5,2020-10-23 10:35:55,"Aman, cepat, lengkap, dan mudah, semua terangkum dalam satu aplikasi, sebagai pemula saya senang sekali dapat menjadi bagian dari Bareksa."
Devianti Sanusi Putri,3,2020-10-22 13:49:16,"Saya buka bareksa tp selalu muncul koneksi terputus, gagal memuat portofolio, saya coba dr pake data handphone wiffi tp tetep aja begitu klo dibuka, udh sy upgrade pun tetep seperti itu"
Rida Lutvy Hidayah,1,2020-10-22 04:44:33,udah isi data lengkap s/d ttd .. tp setelah klik selesai gagal tersimpan .. coba diulang lg gitu terus .. knp ya?
Cok Indrawan,5,2020-10-21 17:07:22,"Aplikasi sangat mudah digunakan,ga ribet. Produk reksadana banyak sehingga memberikan kita banyak pilihan. Semoga terus ditingkatkan dan kalo bisa pencairan dananya lebih dipercepat."
Rival Mapulusikau,5,2020-10-21 08:14:11,"Overall aplikasinya bagus banget, produk reksadananya lengkap, UX nya keren. Namun, kalo bisa untuk pencairan/penjualan reksadana nya jangan hanya dari BCA, kan sayang kena fee 3.500 kalo misalnya ga ounya rekening BCA. Saran saya bisa ditambahkan rekening nya jangan hanya BCA atau kalau bisa uang yang dicairkan langsung masuk di OVO. Terima kasih"
Pedro Aprizon,4,2020-10-19 04:55:04,Aplikasi nya udah mantap tapi seandai nya penarikannya bisa ke ovo dan lebih cepat dalam enjualan pasti lebih mantap lagi
wijaya IR,2,2020-10-19 01:04:56,"Baru daftar udh susah, registrasi gagal (Nama tidak sesuai dengan pencatatan Direktorat Jenderal Kependudukan dan Pencatatan Sipil). Padahal penulisan udah benar dan ktp tidak bermasalah."
Yeni Darkananti,5,2020-10-09 01:55:30,Saya barusaja update. Setelah update saya akses dengan pin dijawab pin salah. Saya klik lupa pin dijawab ada kesalahan lain. Tolong responnya nanti saya ganti bintangnya. Sudah bisa. Jadi saya ganti bintangnya
dipo diporano,5,2020-10-08 04:14:09,Aplikasinya mudah di fahami dan semua bisa di cek di aplikasi ini...dan kalau ada pembagian harus lebih sederhana lagi agar mudah di fahami oleh penggunanya
Rupmiati Rup,5,2020-10-07 01:34:46,"Bareksa tambah menu pembayaran lewat gopay donk..lewat ovo susah,gak bisa padahal sya melakukan transaksi di bawah 20 detik tetap aj gak bisa."
Annisa Agustiani,5,2020-10-07 00:49:01,"Aplikasi nya bagus, bagus sekali malah menurut Saya sangat user friendly. Tapi untuk proses pembayaran tolong ditingkatkan lagi proses nya karena waktu yang diperlukan cukup lama untuk saldo bisa benar-benar masuk"
Ryan Maulana,2,2020-10-05 15:13:51,Entah kenapa beberapa hari belakangan nggak bisa masuk ke bareksa. Katanya server error.
Christian XT,5,2020-10-05 08:44:52,"Aplikasi finance cukup baik, Tolong tingkatkan system.. Biar lebih aman & stabil. Thx"
Randa Sandhita,2,2020-10-05 05:11:18,"Saya tidak bisa membuka akun saya di hp. Selalu froze di bagian login, sidik jari saya tidak bisa terbaca."
budi ahmad mustopa,5,2020-10-05 04:58:24,"Ini kenapa saya ga bisa masu aplikasi bareksa, pake finger print kok tiba tiba ga bisa kebaca, pake pin ga bisa juga, lupa pin juga ga bisa"
RAHMAN 4j4,1,2020-10-05 04:29:00,In aplikasi bareks apa lagi rusak. Kenapa tidak bisa login via pin atau pun sudik jari?????????
Dinda Firdaus,1,2020-10-05 04:14:03,Awalnya gampang. Tapi sudah seminggu ini bareksa emas saya tidak bisa beli emas dg keterangan ditutup dan info di email pdhal tdk ada info apa2. Bisanya jual tp barusan saya buka malah aplikasi eror. Apa ada perbaikan PD aplikasi??
Vidya Dwi,1,2020-10-05 04:04:37,"Kenapa mau masuk gagal terus, sidik jari tidak bisa terdeteksi, input pin salah, padahal pin sudah benar."
Par Ji,4,2020-10-05 03:42:46,"Ini kenapa aplikasi Bareksa pin biasa saya masuk benar.. Di perbaharui aplikasi Bareksa, verifikasi pin jadi salah terus.. Tolong di perbaiki.."
Ara Saputra,3,2020-10-05 03:06:18,"Saya coba login ke akun bareksa tapi selalu gagal, katanya terjadi kesalahan.. Padahal saya belum pernah ganti pin,, sudah coba ganti pin tapi kode verifikasi nya lama"
ghanesa tegar,2,2020-10-05 01:26:09,"Mohon info... Kenapa kok sedari bbrp hari yg lalu, transaksi saya ndak berubah "" pembelian dalam proses"" begitu trs..."
fahriza arsy,3,2020-10-04 04:28:45,"Saya mau tanya, knpa prosesnya kok lama banget ya? Di transaksi saya liat pembayaran dalam proses mulu, saldo juga sudah tertera brapa banyak yg tertanam di aplikasi. tapi kenapa di saham yg saya beli kok ga muncul presentasenya?"
Wulan Siti Nurlela,3,2020-10-03 05:23:55,Lumayan. Tapi disulitkan dengan metode pembayaran yang masih terbatas. harusnya sudah menyediakan pembayaran melalui beberapa bank agar tidak dikenakan biaya admin. Jangan hanya mengandalkan 1 bank saja
Fairuz Rizqi,3,2020-10-02 10:57:54,"Tujuan sy ke Bareksa adl fitur tabungan emasnya, namun setelah sy registrasi, fitur emasnya tiba2 hilang, di menu2nya juga tdk ada, apakah memang hilang permanen atau hanya akun sy sj yg tdk ada ya?, Bareksa juga tdk ada fitur chat langsung dg CS spt aplikasi tetangga, hanya ada email CS, telp kantor dan FAQ, semoga ke depannya bs ditambahkan fitur chat langsung dgn CS, ini sangat memudahkan pemula yg msh bingung. Trims"
Lilis Putri Wijayanti,2,2020-10-01 16:37:48,"Setelah diupdate, masukkin password selalu erorr yah ,dgn keterangan koneksi terputus... Sedangkan saya ntn YouTube dan buka aplikasi yg lain bisa akses... Ada apa y min?"
agung mukti,5,2020-09-29 03:08:12,"navigasi mudah, tampilan aplikasi bagus sederhana & ringan, yg lengkap bisa ke website nya, keamanan cyber tetap menjadi perhatian"
Ayatulloh Ramdhani,2,2020-09-29 00:08:03,"Bingung nih penilaiannya kok bagus. Verifikasi lama sekali, sudah 5X24 jam. Padahal sudah punya SID dan Bareksa via marketplace. Hmmm"
Pipit Bagus,5,2020-09-28 23:12:39,"Pertama download dan nyoba investasi lewat bareksa sangat menyenangkan, di dalam aplikasi nya banyak pilihan reksadana, informatif dan user friendly. Sayang blm ada menu auto debet untuk investasi bulanan. Mohon ditingkatkan ya fitur auto debet investasi nya biar semakin memuaskan."
Monica Pujian Nagari,5,2020-09-28 10:36:59,"Msh oke sampai saat ini. Tp harapan ke dpan, smga tmpilan aplikasi bareksa lebih menarik dan lebih canggih lg"
Robertus Dwian Augusta,3,2020-09-27 08:58:48,Mau coba bayar pakai ovo tidak bisa. Aplikasi sepertinya belum stabil. Saya uninstal saja.
aulia nuri,3,2020-09-26 16:35:33,"Puntenh bang developer, sprtinya masih ada bug. Saya udh update tp alert untuk update selalu muncul, jadi saya tdk bisa jalankan app nya"
Muhamad Usep,4,2020-09-25 06:29:17,"Sdh lbh dri 2 th menggunakan bareksa. Makin kesini app nya mkin user friendly. Cma sdkit masukan sja, smoga menjadi pertimbangan. Mohon kode promo yg diinput/digunakan dimunculkan juga di rincian transaksi supaya yakin kode promonya sdh terinput. Terima kasih."
Dony Krishadi,1,2020-09-24 07:12:33,"Mungkin harus segera di update lagi aplikasinya karena dari 2 hari kemarin sering minta login ulang, padahal sudah diamankan dengan fingerfrint & password."
tukangmakan official,2,2020-09-23 15:44:31,Kenapa kok setelah diupgrade malah lemot parah ya???? Setiap kali mau masuk ke aplikasi harus login ulang.. dan pas mau masuk loading parah... Ga masuk2.. upgrade kok malah downgrade ya.. ada apa ni Bareksa?
Ariesta J.D Fajrin,2,2020-09-23 10:24:21,"BAREKSA masih Banyak minusnya , mulai dari bank penampung/pengirim hanya BCA ke rekening penerima ya kepotong deh klo beda bank ,trus ga ada fitur chat ke CS, ga ada pembayaran e wallet yg lain selain OVO,, profil ga bisa di pasang foto , transaksi yang akan ke jual masih ada di protofolio ,saran aja sih mdh2n bisa lebih diperhatikan kedepannya biar ga kalah saing sm app sblh."
Ana Sufi,5,2020-09-23 02:53:41,Saya kasih 5 bintang karena saya merasa agak puas sama kinerja dari aplikasi ini. Walaupun saya baru pertama kali dalam bertransaksi di bareksa dan belum diverifikasi pembeliannya. Untuk metode pembayarannya bisa pakai ovo dan transfer bank (bca). Untuk transfer bisa melalui apk flip. Semoga kedepannya untuk pemberial produk bareksa bisa garcep dalam verifikasi kepemilikan unit. Terima kasih kedenpannya diperbaiki dan dimaksimalkan lagi biar banyak yang gabung di bareksa
Putti WildaniNst,5,2020-09-19 07:06:03,"Saya pengguna Bareksa era Millenial.terima kasih telah memberikan penjelasan sejelas²nya pada saya.ini Aplikasi baik Web ataupun APP nya keren.kenapa coba ? Karena suka kasih info terbaru seputar investasi dan berita ekonomi yang brhubungan dengan investasi.jadi,gak ada alasan buat nolak karena takut bodong.bagi kalian yang ragu,kalian gak boleh malas baca dan malas baca update seputar Investasi.katanya pengen jadi Investor,tapi belajarnya malas.dan untuk isi Reksadananya kurang sdikit lengkap"
tuti heni,5,2020-09-16 14:34:44,"Satu aplikasi dgn banyak fungsi ......mantaap, sayang di keterangan pencairan memerlukan waktu 2-7 hari, sementara bareksa di Tokopedia dalam hitungan detik bisa langsung cair...... mengapa berbeda...ini yg akan mjd pertimbangan konsumen u menanam modal di bareksa ...."
Alvin Sdm,5,2020-09-16 12:31:16,"Terimakasih Bareksa... Ini adalah tempat investasi saya yang perdana.. Daftar nya mudah dan beli Reksadana nya pun nggak ribet"" amat.."
august dwi saputro,1,2020-09-14 22:29:20,"Di bareksa update harganya lama dan untuk jual dan beli, uang masuk ke rekening juga lama"
Theo TSS,4,2020-09-11 05:32:17,"App yg lumayan bagus. Tolong ditambah virtual acc utk pembelian RD. Trus grafik perkembangan NAV nya di perbaiki dong, ga enak dilihat dan infonya telat. Jam 22:00 nav hari itu belum ada, harus nunggu besuknya baru muncul nav nya"
Asep Firmansyah,3,2020-09-09 04:57:58,"Sudh cukup bagus cuman sangat di sayangkan proses pembelian sama pencairan lama sekali,mengingat di era sekarang yg serba instan dan cepat,,.semoga kedepan ny bisa jauh lebih baik,,"
Debrillianty Marlyn,1,2020-09-05 03:12:17,"Bareksa ini jika di email ke CS nya respon lambat ya. Bagaimana dengan peningkatan respon? Lalu kenapa akun saya ketika log in tibatiba ke log out lagi. Sudah di restart, di uninstal, di logout juga tetap sama. Dicoba di hp lain juga gitu. Tolong ditindak lanjutkan dong. Investor menjadi tidak nyaman jika menginvestasikan uangnya di aplikasi yang seperti itu. Lalu investasi yang saya taruh tidak sesuai nominalnya diawal. Solusinya bagaimana tuh? Tidak ada tindak lanjut sampai sekarang."
Widi Yansen,1,2020-09-05 01:56:31,"Dari sisi aplikasi OK. Tetapi dari sisi PROMO nya kurang. Aplikasi sebelah promo nya langsung dapat, ng pake diundi2 segala kayak BAREKSA (harapan kosong). Pembayaran masih lewat OVO doang, ng flexible."
