content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Aman, cepat, lengkap, dan mudah, semua terangkum dalam satu aplikasi, sebagai pemula saya senang sekali dapat menjadi bagian dari Bareksa.",5,Positif,aman cepat lengkap dan mudah semua terangkum dalam satu aplikasi sebagai pemula saya senang sekali dapat menjadi bagian dari bareksa,aman cepat lengkap mudah terangkum aplikasi pemula senang bareksa,"['aman', 'cepat', 'lengkap', 'mudah', 'terangkum', 'aplikasi', 'pemula', 'senang', 'bareksa']",aman cepat lengkap mudah rangkum aplikasi mula senang bareksa
udah isi data lengkap s/d ttd .. tp setelah klik selesai gagal tersimpan .. coba diulang lg gitu terus .. knp ya?,1,Negatif,udah isi data lengkap sd ttd  tp setelah klik selesai gagal tersimpan  coba diulang lg gitu terus  knp ya,udah isi data lengkap sd ttd tp klik selesai gagal tersimpan coba diulang lg gitu knp ya,"['udah', 'isi', 'data', 'lengkap', 'sd', 'ttd', 'tp', 'klik', 'selesai', 'gagal', 'tersimpan', 'coba', 'diulang', 'lg', 'gitu', 'knp', 'ya']",udah isi data lengkap sd ttd tp klik selesai gagal simpan coba ulang lg gitu knp ya
"Aplikasi sangat mudah digunakan,ga ribet. Produk reksadana banyak sehingga memberikan kita banyak pilihan. Semoga terus ditingkatkan dan kalo bisa pencairan dananya lebih dipercepat.",5,Positif,aplikasi sangat mudah digunakanga ribet produk reksadana banyak sehingga memberikan kita banyak pilihan semoga terus ditingkatkan dan kalo bisa pencairan dananya lebih dipercepat,aplikasi mudah digunakanga ribet produk reksadana pilihan semoga ditingkatkan kalo pencairan dananya dipercepat,"['aplikasi', 'mudah', 'digunakanga', 'ribet', 'produk', 'reksadana', 'pilihan', 'semoga', 'ditingkatkan', 'kalo', 'pencairan', 'dananya', 'dipercepat']",aplikasi mudah digunakanga ribet produk reksadana pilih moga tingkat kalo cair dana cepat
"Overall aplikasinya bagus banget, produk reksadananya lengkap, UX nya keren. Namun, kalo bisa untuk pencairan/penjualan reksadana nya jangan hanya dari BCA, kan sayang kena fee 3.500 kalo misalnya ga ounya rekening BCA. Saran saya bisa ditambahkan rekening nya jangan hanya BCA atau kalau bisa uang yang dicairkan langsung masuk di OVO. Terima kasih",5,Positif,overall aplikasinya bagus banget produk reksadananya lengkap ux nya keren namun kalo bisa untuk pencairanpenjualan reksadana nya jangan hanya dari bca kan sayang kena fee  kalo misalnya ga ounya rekening bca saran saya bisa ditambahkan rekening nya jangan hanya bca atau kalau bisa uang yang dicairkan langsung masuk di ovo terima kasih,overall aplikasinya bagus banget produk reksadananya lengkap ux nya keren kalo pencairanpenjualan reksadana nya bca sayang kena fee kalo ga ounya rekening bca saran rekening nya bca uang dicairkan langsung masuk ovo terima kasih,"['overall', 'aplikasinya', 'bagus', 'banget', 'produk', 'reksadananya', 'lengkap', 'ux', 'nya', 'keren', 'kalo', 'pencairanpenjualan', 'reksadana', 'nya', 'bca', 'sayang', 'kena', 'fee', 'kalo', 'ga', 'ounya', 'rekening', 'bca', 'saran', 'rekening', 'nya', 'bca', 'uang', 'dicairkan', 'langsung', 'masuk', 'ovo', 'terima', 'kasih']",overall aplikasi bagus banget produk reksadananya lengkap ux nya keren kalo pencairanpenjualan reksadana nya bca sayang kena fee kalo ga ounya rekening bca saran rekening nya bca uang cair langsung masuk ovo terima kasih
Aplikasi nya udah mantap tapi seandai nya penarikannya bisa ke ovo dan lebih cepat dalam enjualan pasti lebih mantap lagi,4,Positif,aplikasi nya udah mantap tapi seandai nya penarikannya bisa ke ovo dan lebih cepat dalam enjualan pasti lebih mantap lagi,aplikasi nya udah mantap seandai nya penarikannya ovo cepat enjualan mantap,"['aplikasi', 'nya', 'udah', 'mantap', 'seandai', 'nya', 'penarikannya', 'ovo', 'cepat', 'enjualan', 'mantap']",aplikasi nya udah mantap anda nya tari ovo cepat enjualan mantap
"Baru daftar udh susah, registrasi gagal (Nama tidak sesuai dengan pencatatan Direktorat Jenderal Kependudukan dan Pencatatan Sipil). Padahal penulisan udah benar dan ktp tidak bermasalah.",2,Negatif,baru daftar udh susah registrasi gagal nama tidak sesuai dengan pencatatan direktorat jenderal kependudukan dan pencatatan sipil padahal penulisan udah benar dan ktp tidak bermasalah,daftar udh susah registrasi gagal nama sesuai pencatatan direktorat jenderal kependudukan pencatatan sipil penulisan udah ktp bermasalah,"['daftar', 'udh', 'susah', 'registrasi', 'gagal', 'nama', 'sesuai', 'pencatatan', 'direktorat', 'jenderal', 'kependudukan', 'pencatatan', 'sipil', 'penulisan', 'udah', 'ktp', 'bermasalah']",daftar udh susah registrasi gagal nama sesuai catat direktorat jenderal duduk catat sipil tulis udah ktp masalah
Saya barusaja update. Setelah update saya akses dengan pin dijawab pin salah. Saya klik lupa pin dijawab ada kesalahan lain. Tolong responnya nanti saya ganti bintangnya. Sudah bisa. Jadi saya ganti bintangnya,5,Positif,saya barusaja update setelah update saya akses dengan pin dijawab pin salah saya klik lupa pin dijawab ada kesalahan lain tolong responnya nanti saya ganti bintangnya sudah bisa jadi saya ganti bintangnya,barusaja update update akses pin pin salah klik lupa pin kesalahan tolong responnya ganti bintangnya ganti bintangnya,"['barusaja', 'update', 'update', 'akses', 'pin', 'pin', 'salah', 'klik', 'lupa', 'pin', 'kesalahan', 'tolong', 'responnya', 'ganti', 'bintangnya', 'ganti', 'bintangnya']",barusaja update update akses pin pin salah klik lupa pin salah tolong responnya ganti bintang ganti bintang
Aplikasinya mudah di fahami dan semua bisa di cek di aplikasi ini...dan kalau ada pembagian harus lebih sederhana lagi agar mudah di fahami oleh penggunanya,5,Positif,aplikasinya mudah di fahami dan semua bisa di cek di aplikasi inidan kalau ada pembagian harus lebih sederhana lagi agar mudah di fahami oleh penggunanya,aplikasinya mudah fahami cek aplikasi inidan pembagian sederhana mudah fahami penggunanya,"['aplikasinya', 'mudah', 'fahami', 'cek', 'aplikasi', 'inidan', 'pembagian', 'sederhana', 'mudah', 'fahami', 'penggunanya']",aplikasi mudah fahami cek aplikasi inidan bagi sederhana mudah fahami guna
"Bareksa tambah menu pembayaran lewat gopay donk..lewat ovo susah,gak bisa padahal sya melakukan transaksi di bawah 20 detik tetap aj gak bisa.",5,Positif,bareksa tambah menu pembayaran lewat gopay donklewat ovo susahgak bisa padahal sya melakukan transaksi di bawah  detik tetap aj gak bisa,bareksa menu pembayaran gopay donklewat ovo susahgak sya transaksi detik aj gak,"['bareksa', 'menu', 'pembayaran', 'gopay', 'donklewat', 'ovo', 'susahgak', 'sya', 'transaksi', 'detik', 'aj', 'gak']",bareksa menu bayar gopay donklewat ovo susahgak sya transaksi detik aj gak
"Aplikasi nya bagus, bagus sekali malah menurut Saya sangat user friendly. Tapi untuk proses pembayaran tolong ditingkatkan lagi proses nya karena waktu yang diperlukan cukup lama untuk saldo bisa benar-benar masuk",5,Positif,aplikasi nya bagus bagus sekali malah menurut saya sangat user friendly tapi untuk proses pembayaran tolong ditingkatkan lagi proses nya karena waktu yang diperlukan cukup lama untuk saldo bisa benarbenar masuk,aplikasi nya bagus bagus user friendly proses pembayaran tolong ditingkatkan proses nya saldo benarbenar masuk,"['aplikasi', 'nya', 'bagus', 'bagus', 'user', 'friendly', 'proses', 'pembayaran', 'tolong', 'ditingkatkan', 'proses', 'nya', 'saldo', 'benarbenar', 'masuk']",aplikasi nya bagus bagus user friendly proses bayar tolong tingkat proses nya saldo benarbenar masuk
Entah kenapa beberapa hari belakangan nggak bisa masuk ke bareksa. Katanya server error.,2,Negatif,entah kenapa beberapa hari belakangan nggak bisa masuk ke bareksa katanya server error,nggak masuk bareksa server error,"['nggak', 'masuk', 'bareksa', 'server', 'error']",nggak masuk bareksa server error
"Aplikasi finance cukup baik, Tolong tingkatkan system.. Biar lebih aman & stabil. Thx",5,Positif,aplikasi finance cukup baik tolong tingkatkan system biar lebih aman  stabil thx,aplikasi finance tolong tingkatkan system biar aman stabil thx,"['aplikasi', 'finance', 'tolong', 'tingkatkan', 'system', 'biar', 'aman', 'stabil', 'thx']",aplikasi finance tolong tingkat system biar aman stabil thx
"Saya tidak bisa membuka akun saya di hp. Selalu froze di bagian login, sidik jari saya tidak bisa terbaca.",2,Negatif,saya tidak bisa membuka akun saya di hp selalu froze di bagian login sidik jari saya tidak bisa terbaca,membuka akun hp froze login sidik jari terbaca,"['membuka', 'akun', 'hp', 'froze', 'login', 'sidik', 'jari', 'terbaca']",buka akun hp froze login sidik jari baca
"Ini kenapa saya ga bisa masu aplikasi bareksa, pake finger print kok tiba tiba ga bisa kebaca, pake pin ga bisa juga, lupa pin juga ga bisa",5,Positif,ini kenapa saya ga bisa masu aplikasi bareksa pake finger print kok tiba tiba ga bisa kebaca pake pin ga bisa juga lupa pin juga ga bisa,ga masu aplikasi bareksa pake finger print ga kebaca pake pin ga lupa pin ga,"['ga', 'masu', 'aplikasi', 'bareksa', 'pake', 'finger', 'print', 'ga', 'kebaca', 'pake', 'pin', 'ga', 'lupa', 'pin', 'ga']",ga masu aplikasi bareksa pake finger print ga baca pake pin ga lupa pin ga
In aplikasi bareks apa lagi rusak. Kenapa tidak bisa login via pin atau pun sudik jari?????????,1,Negatif,in aplikasi bareks apa lagi rusak kenapa tidak bisa login via pin atau pun sudik jari,in aplikasi bareks rusak login via pin sudik jari,"['in', 'aplikasi', 'bareks', 'rusak', 'login', 'via', 'pin', 'sudik', 'jari']",in aplikasi bareks rusak login via pin sudik jari
Awalnya gampang. Tapi sudah seminggu ini bareksa emas saya tidak bisa beli emas dg keterangan ditutup dan info di email pdhal tdk ada info apa2. Bisanya jual tp barusan saya buka malah aplikasi eror. Apa ada perbaikan PD aplikasi??,1,Negatif,awalnya gampang tapi sudah seminggu ini bareksa emas saya tidak bisa beli emas dg keterangan ditutup dan info di email pdhal tdk ada info apa bisanya jual tp barusan saya buka malah aplikasi eror apa ada perbaikan pd aplikasi,gampang seminggu bareksa emas beli emas dg keterangan ditutup info email pdhal tdk info bisanya jual tp barusan buka aplikasi eror perbaikan pd aplikasi,"['gampang', 'seminggu', 'bareksa', 'emas', 'beli', 'emas', 'dg', 'keterangan', 'ditutup', 'info', 'email', 'pdhal', 'tdk', 'info', 'bisanya', 'jual', 'tp', 'barusan', 'buka', 'aplikasi', 'eror', 'perbaikan', 'pd', 'aplikasi']",gampang minggu bareksa emas beli emas dg terang tutup info email pdhal tdk info bisa jual tp barusan buka aplikasi eror baik pd aplikasi
"Kenapa mau masuk gagal terus, sidik jari tidak bisa terdeteksi, input pin salah, padahal pin sudah benar.",1,Negatif,kenapa mau masuk gagal terus sidik jari tidak bisa terdeteksi input pin salah padahal pin sudah benar,masuk gagal sidik jari terdeteksi input pin salah pin,"['masuk', 'gagal', 'sidik', 'jari', 'terdeteksi', 'input', 'pin', 'salah', 'pin']",masuk gagal sidik jari deteksi input pin salah pin
"Ini kenapa aplikasi Bareksa pin biasa saya masuk benar.. Di perbaharui aplikasi Bareksa, verifikasi pin jadi salah terus.. Tolong di perbaiki..",4,Positif,ini kenapa aplikasi bareksa pin biasa saya masuk benar di perbaharui aplikasi bareksa verifikasi pin jadi salah terus tolong di perbaiki,aplikasi bareksa pin masuk perbaharui aplikasi bareksa verifikasi pin salah tolong perbaiki,"['aplikasi', 'bareksa', 'pin', 'masuk', 'perbaharui', 'aplikasi', 'bareksa', 'verifikasi', 'pin', 'salah', 'tolong', 'perbaiki']",aplikasi bareksa pin masuk baharu aplikasi bareksa verifikasi pin salah tolong baik
"Mohon info... Kenapa kok sedari bbrp hari yg lalu, transaksi saya ndak berubah "" pembelian dalam proses"" begitu trs...",2,Negatif,mohon info kenapa kok sedari bbrp hari yg lalu transaksi saya ndak berubah  pembelian dalam proses begitu trs,mohon info sedari bbrp yg transaksi ndak berubah pembelian proses trs,"['mohon', 'info', 'sedari', 'bbrp', 'yg', 'transaksi', 'ndak', 'berubah', 'pembelian', 'proses', 'trs']",mohon info dar bbrp yg transaksi ndak ubah beli proses trs
"Setelah diupdate, masukkin password selalu erorr yah ,dgn keterangan koneksi terputus... Sedangkan saya ntn YouTube dan buka aplikasi yg lain bisa akses... Ada apa y min?",2,Negatif,setelah diupdate masukkin password selalu erorr yah dgn keterangan koneksi terputus sedangkan saya ntn youtube dan buka aplikasi yg lain bisa akses ada apa y min,diupdate masukkin password erorr yah dgn keterangan koneksi terputus ntn youtube buka aplikasi yg akses y min,"['diupdate', 'masukkin', 'password', 'erorr', 'yah', 'dgn', 'keterangan', 'koneksi', 'terputus', 'ntn', 'youtube', 'buka', 'aplikasi', 'yg', 'akses', 'y', 'min']",diupdate masukkin password erorr yah dgn terang koneksi putus ntn youtube buka aplikasi yg akses y min
"navigasi mudah, tampilan aplikasi bagus sederhana & ringan, yg lengkap bisa ke website nya, keamanan cyber tetap menjadi perhatian",5,Positif,navigasi mudah tampilan aplikasi bagus sederhana  ringan yg lengkap bisa ke website nya keamanan cyber tetap menjadi perhatian,navigasi mudah tampilan aplikasi bagus sederhana ringan yg lengkap website nya keamanan cyber perhatian,"['navigasi', 'mudah', 'tampilan', 'aplikasi', 'bagus', 'sederhana', 'ringan', 'yg', 'lengkap', 'website', 'nya', 'keamanan', 'cyber', 'perhatian']",navigasi mudah tampil aplikasi bagus sederhana ringan yg lengkap website nya aman cyber perhati
"Bingung nih penilaiannya kok bagus. Verifikasi lama sekali, sudah 5X24 jam. Padahal sudah punya SID dan Bareksa via marketplace. Hmmm",2,Negatif,bingung nih penilaiannya kok bagus verifikasi lama sekali sudah x jam padahal sudah punya sid dan bareksa via marketplace hmmm,bingung nih penilaiannya bagus verifikasi x jam sid bareksa via marketplace hmmm,"['bingung', 'nih', 'penilaiannya', 'bagus', 'verifikasi', 'x', 'jam', 'sid', 'bareksa', 'via', 'marketplace', 'hmmm']",bingung nih nilai bagus verifikasi x jam sid bareksa via marketplace hmmm
"Pertama download dan nyoba investasi lewat bareksa sangat menyenangkan, di dalam aplikasi nya banyak pilihan reksadana, informatif dan user friendly. Sayang blm ada menu auto debet untuk investasi bulanan. Mohon ditingkatkan ya fitur auto debet investasi nya biar semakin memuaskan.",5,Positif,pertama download dan nyoba investasi lewat bareksa sangat menyenangkan di dalam aplikasi nya banyak pilihan reksadana informatif dan user friendly sayang blm ada menu auto debet untuk investasi bulanan mohon ditingkatkan ya fitur auto debet investasi nya biar semakin memuaskan,download nyoba investasi bareksa menyenangkan aplikasi nya pilihan reksadana informatif user friendly sayang blm menu auto debet investasi bulanan mohon ditingkatkan ya fitur auto debet investasi nya biar memuaskan,"['download', 'nyoba', 'investasi', 'bareksa', 'menyenangkan', 'aplikasi', 'nya', 'pilihan', 'reksadana', 'informatif', 'user', 'friendly', 'sayang', 'blm', 'menu', 'auto', 'debet', 'investasi', 'bulanan', 'mohon', 'ditingkatkan', 'ya', 'fitur', 'auto', 'debet', 'investasi', 'nya', 'biar', 'memuaskan']",download nyoba investasi bareksa senang aplikasi nya pilih reksadana informatif user friendly sayang blm menu auto debet investasi bulan mohon tingkat ya fitur auto debet investasi nya biar muas
"Msh oke sampai saat ini. Tp harapan ke dpan, smga tmpilan aplikasi bareksa lebih menarik dan lebih canggih lg",5,Positif,msh oke sampai saat ini tp harapan ke dpan smga tmpilan aplikasi bareksa lebih menarik dan lebih canggih lg,msh oke tp harapan dpan smga tmpilan aplikasi bareksa menarik canggih lg,"['msh', 'oke', 'tp', 'harapan', 'dpan', 'smga', 'tmpilan', 'aplikasi', 'bareksa', 'menarik', 'canggih', 'lg']",msh oke tp harap dpan smga tmpilan aplikasi bareksa tarik canggih lg
"Sdh lbh dri 2 th menggunakan bareksa. Makin kesini app nya mkin user friendly. Cma sdkit masukan sja, smoga menjadi pertimbangan. Mohon kode promo yg diinput/digunakan dimunculkan juga di rincian transaksi supaya yakin kode promonya sdh terinput. Terima kasih.",4,Positif,sdh lbh dri  th menggunakan bareksa makin kesini app nya mkin user friendly cma sdkit masukan sja smoga menjadi pertimbangan mohon kode promo yg diinputdigunakan dimunculkan juga di rincian transaksi supaya yakin kode promonya sdh terinput terima kasih,sdh lbh dri th bareksa kesini app nya mkin user friendly cma sdkit masukan sja smoga pertimbangan mohon kode promo yg diinputdigunakan dimunculkan rincian transaksi kode promonya sdh terinput terima kasih,"['sdh', 'lbh', 'dri', 'th', 'bareksa', 'kesini', 'app', 'nya', 'mkin', 'user', 'friendly', 'cma', 'sdkit', 'masukan', 'sja', 'smoga', 'pertimbangan', 'mohon', 'kode', 'promo', 'yg', 'diinputdigunakan', 'dimunculkan', 'rincian', 'transaksi', 'kode', 'promonya', 'sdh', 'terinput', 'terima', 'kasih']",sdh lbh dri th bareksa kesini app nya mkin user friendly cma sdkit masuk sja smoga timbang mohon kode promo yg diinputdigunakan muncul rincian transaksi kode promonya sdh terinput terima kasih
