content,score,Label
"Ini kenapa aplikasi Bareksa pin biasa saya masuk benar.. Di perbaharui aplikasi Bareksa, verifikasi pin jadi salah terus.. Tolong di perbaiki..",4,Positif
"Saya coba login ke akun bareksa tapi selalu gagal, katanya terjadi kesalahan.. Padahal saya belum pernah ganti pin,, sudah coba ganti pin tapi kode verifikasi nya lama",3,
"Mohon info... Kenapa kok sedari bbrp hari yg lalu, transaksi saya ndak berubah "" pembelian dalam proses"" begitu trs...",2,Negatif
"Saya mau tanya, knpa prosesnya kok lama banget ya? Di transaksi saya liat pembayaran dalam proses mulu, saldo juga sudah tertera brapa banyak yg tertanam di aplikasi. tapi kenapa di saham yg saya beli kok ga muncul presentasenya?",3,
Lumayan. Tapi disulitkan dengan metode pembayaran yang masih terbatas. harusnya sudah menyediakan pembayaran melalui beberapa bank agar tidak dikenakan biaya admin. Jangan hanya mengandalkan 1 bank saja,3,
"Tujuan sy ke Bareksa adl fitur tabungan emasnya, namun setelah sy registrasi, fitur emasnya tiba2 hilang, di menu2nya juga tdk ada, apakah memang hilang permanen atau hanya akun sy sj yg tdk ada ya?, Bareksa juga tdk ada fitur chat langsung dg CS spt aplikasi tetangga, hanya ada email CS, telp kantor dan FAQ, semoga ke depannya bs ditambahkan fitur chat langsung dgn CS, ini sangat memudahkan pemula yg msh bingung. Trims",3,
"Setelah diupdate, masukkin password selalu erorr yah ,dgn keterangan koneksi terputus... Sedangkan saya ntn YouTube dan buka aplikasi yg lain bisa akses... Ada apa y min?",2,Negatif
"navigasi mudah, tampilan aplikasi bagus sederhana & ringan, yg lengkap bisa ke website nya, keamanan cyber tetap menjadi perhatian",5,Positif
"Bingung nih penilaiannya kok bagus. Verifikasi lama sekali, sudah 5X24 jam. Padahal sudah punya SID dan Bareksa via marketplace. Hmmm",2,Negatif
"Pertama download dan nyoba investasi lewat bareksa sangat menyenangkan, di dalam aplikasi nya banyak pilihan reksadana, informatif dan user friendly. Sayang blm ada menu auto debet untuk investasi bulanan. Mohon ditingkatkan ya fitur auto debet investasi nya biar semakin memuaskan.",5,Positif
"Msh oke sampai saat ini. Tp harapan ke dpan, smga tmpilan aplikasi bareksa lebih menarik dan lebih canggih lg",5,Positif
Mau coba bayar pakai ovo tidak bisa. Aplikasi sepertinya belum stabil. Saya uninstal saja.,3,
"Puntenh bang developer, sprtinya masih ada bug. Saya udh update tp alert untuk update selalu muncul, jadi saya tdk bisa jalankan app nya",3,
"Sdh lbh dri 2 th menggunakan bareksa. Makin kesini app nya mkin user friendly. Cma sdkit masukan sja, smoga menjadi pertimbangan. Mohon kode promo yg diinput/digunakan dimunculkan juga di rincian transaksi supaya yakin kode promonya sdh terinput. Terima kasih.",4,Positif
"Mungkin harus segera di update lagi aplikasinya karena dari 2 hari kemarin sering minta login ulang, padahal sudah diamankan dengan fingerfrint & password.",1,Negatif
Kenapa kok setelah diupgrade malah lemot parah ya???? Setiap kali mau masuk ke aplikasi harus login ulang.. dan pas mau masuk loading parah... Ga masuk2.. upgrade kok malah downgrade ya.. ada apa ni Bareksa?,2,Negatif
"BAREKSA masih Banyak minusnya , mulai dari bank penampung/pengirim hanya BCA ke rekening penerima ya kepotong deh klo beda bank ,trus ga ada fitur chat ke CS, ga ada pembayaran e wallet yg lain selain OVO,, profil ga bisa di pasang foto , transaksi yang akan ke jual masih ada di protofolio ,saran aja sih mdh2n bisa lebih diperhatikan kedepannya biar ga kalah saing sm app sblh.",2,Negatif
Saya kasih 5 bintang karena saya merasa agak puas sama kinerja dari aplikasi ini. Walaupun saya baru pertama kali dalam bertransaksi di bareksa dan belum diverifikasi pembeliannya. Untuk metode pembayarannya bisa pakai ovo dan transfer bank (bca). Untuk transfer bisa melalui apk flip. Semoga kedepannya untuk pemberial produk bareksa bisa garcep dalam verifikasi kepemilikan unit. Terima kasih kedenpannya diperbaiki dan dimaksimalkan lagi biar banyak yang gabung di bareksa,5,Positif
"Saya pengguna Bareksa era Millenial.terima kasih telah memberikan penjelasan sejelas²nya pada saya.ini Aplikasi baik Web ataupun APP nya keren.kenapa coba ? Karena suka kasih info terbaru seputar investasi dan berita ekonomi yang brhubungan dengan investasi.jadi,gak ada alasan buat nolak karena takut bodong.bagi kalian yang ragu,kalian gak boleh malas baca dan malas baca update seputar Investasi.katanya pengen jadi Investor,tapi belajarnya malas.dan untuk isi Reksadananya kurang sdikit lengkap",5,Positif
"Satu aplikasi dgn banyak fungsi ......mantaap, sayang di keterangan pencairan memerlukan waktu 2-7 hari, sementara bareksa di Tokopedia dalam hitungan detik bisa langsung cair...... mengapa berbeda...ini yg akan mjd pertimbangan konsumen u menanam modal di bareksa ....",5,Positif
"Terimakasih Bareksa... Ini adalah tempat investasi saya yang perdana.. Daftar nya mudah dan beli Reksadana nya pun nggak ribet"" amat..",5,Positif
"Di bareksa update harganya lama dan untuk jual dan beli, uang masuk ke rekening juga lama",1,Negatif
"App yg lumayan bagus. Tolong ditambah virtual acc utk pembelian RD. Trus grafik perkembangan NAV nya di perbaiki dong, ga enak dilihat dan infonya telat. Jam 22:00 nav hari itu belum ada, harus nunggu besuknya baru muncul nav nya",4,Positif
"Sudh cukup bagus cuman sangat di sayangkan proses pembelian sama pencairan lama sekali,mengingat di era sekarang yg serba instan dan cepat,,.semoga kedepan ny bisa jauh lebih baik,,",3,
"Bareksa ini jika di email ke CS nya respon lambat ya. Bagaimana dengan peningkatan respon? Lalu kenapa akun saya ketika log in tibatiba ke log out lagi. Sudah di restart, di uninstal, di logout juga tetap sama. Dicoba di hp lain juga gitu. Tolong ditindak lanjutkan dong. Investor menjadi tidak nyaman jika menginvestasikan uangnya di aplikasi yang seperti itu. Lalu investasi yang saya taruh tidak sesuai nominalnya diawal. Solusinya bagaimana tuh? Tidak ada tindak lanjut sampai sekarang.",1,Negatif
"Dari sisi aplikasi OK. Tetapi dari sisi PROMO nya kurang. Aplikasi sebelah promo nya langsung dapat, ng pake diundi2 segala kayak BAREKSA (harapan kosong). Pembayaran masih lewat OVO doang, ng flexible.",1,Negatif
"Aplikasinya Bagus,fitur-fitur nya keren, mudah digunakan, Sehingga Sangat Membantu untuk berinvestasi. Ditunggu Fitur"" Selanjutnya..Good Job..👍",5,Positif
"Dear Bareksa, kenapa akhir-akhir ini setiap saya mau menambah jumlah reksadana selalu ada keterangan ""produk sementara tidak dapat dibeli""? Lalu saya juga tidak bisa masuk aplikasi Bareksa, padahal aplikasi baru saja saya update. Mohon bantuannya.",5,Positif
"Tolonglah respon pihak bareksanya.. Katanya notifikasi kepemilikan unit akan diterima maksimal 2 hari kerja setelah pembayaran diterima.. Tapi nyatanya sudah 5 hari, laporanya pembelian dalam proses, gak ada kejelasan sama sekali, pihak CS pun gak ada ngerespon..",1,Negatif
"Saya sebetulnya kasih bintang 5 ke bareksa, tapi jadi bintang 3 karena untuk membeli dan mencairkan reksadana lama sekali, bisa memakan waktu hampir 1 minggu. Apalagi mau mengubah data diri juga susah, harus chat ke cs dulu berkali-kali sampai akhirnya bisa dirubah. Semoga bisa segera diperbaiki aja deh.",3,
"Saya sdh mencoba registrasi tp ga bisa, padahal udah tahap 3/3. Tulisanny cm ""pendaftaran sdg diproses"" terus lalu tdk terjadi konfirmasi apapun lagi :(",2,Negatif
"Platform yg terus berinovasi, di app mudah dan simple tampilannya, jika di versi dekstop sangat lengkap dan mudah dipahami. 👍🏼",5,Positif
"Sekedar saran positif komandan. Auto Profiling profil resiko dong buat semua bukannya buat 1000 orang pertama saja. Dan metode pembayaran yang banyak bisa pake VIRTUAL BANKING, e-wallet👍👍",3,
"Saya mau daftar di bareksa .di saat masukin nomor rekening selalu aplikasih ya ,keluar dan itu berulang kali.tolong saya isi data saya uda sebanyak 4 kali tetap seperti itu.saya jadi cape hanya isi data nya aja karena berulangkali .tolong lah saya jadi males kalau begini.mohon di perbaiki🙏.",1,Negatif
Ini kenapa saya tidak bisa masukin no rekening saya ya? Padahal waktu saya pakai transfer ke orang lain bisa #Edit : Oke udah bisa masukin rekening :v,5,Positif
"Saya berinvestasi di Bareksa merasa sangat nyaman,aman,amanah,pelayanan pun sangat cepat.. saya sangat suka sekali,, semoga selalu sukses",5,Positif
"Kenapa saat saya masukkan PIN, dikatakan pin salah. Padahal pin yang saya masukkan sudah benar. Dan saat saya tekan pilihan Ganti Pin, dikatakan terjadi kesalahan. Tolong ditindaklanjuti.",3,
"Saya sudah daftar di Bukalapak dari jauh"" hari,belum di setujui AFERD gara gara masalah tanggal lahir di KTP dan di suruh benerin ke dukcapil,,tapi setelah saya benerin ke dukcapil saya ajuin ke cs.bareksa katanya email saya sudah terdaftar..tapi ko di Bukalapak masih juga tidak di setujui di langkah 2",1,Negatif
Selama ini saya merasa nyaman berinvestasi melalu bareksa. Apalagi semenjak transaksinya bisa melalui ovo jadi lebih mudah. Dan saya semakin bersemangat untu berinvestasi.,5,Positif
"Bagus, tapi lebih mudah di cerna apk bibit karna sangat dirancang untuk dipahami pemula",4,Positif
"Udah niatan invest si Bareksa tapi proses berhenti di verivikasi email, padahal email dah betul tapi Ndak ada pesan masuk waktu buka di Gmail 😒",2,Negatif
Saya belum pernah mendaftar tapi kenapa waktu daftar cek NIK KTP kok terdaftar. Sedangkan emailnya juga tidak terdaftar,1,Negatif
"Aplikasi yg sangat tidak direkomendasikan. Pembelian saham sangat lama prosesnya, keburu harga saham sudh berubah baru diproses. Hapus aplikasi....",1,Negatif
"Cukup baik, cuma untuk promo sepertinya belum berpihak pada saya kalangan mahasiswa yang invest dalam jumlah kecil",4,Positif
"Tidak bisa login, hanya keluar tulisan mohon menunggu terus Edit : Respon problem solving oleh team bareksa luar biasa, ternyata kesalahan ada pada saya sendiri, Terima kasih",5,Positif
"Blm pernah transaksi sih, tpi kalo boleh saran opsi pelayanan nya ditambah seperti wa dan telegram kayak apk sebelah, klo cuma email dan tlpon kantor lama respon nya dan makan pulsa",5,Positif
"senang bisa belajar reksadana di bareksa. semoga menjadi sarana investasi. pembayaran mudah dan verifikasi cepat. saran metode pembayaran ditambah lagi dengan dana, link aja ataupun dompet digital lainnya",5,Positif
"Aplikasi BAREKSA sangat lengkap dan cukup oke, tetapi tolong ditingkatkan dari segi Deposit di Bareksa bisa menggunakan transfer via Virtual Account. Demikian, terima kasih.",4,Positif
Mungkin bisa di tambahkan untuk verivikasi pencairan bisa menggunakan email juga bukan hanya no telvoon... no saya udah ganti tapi gk bisa di kanti lewat aplikasi...,5,Positif
Sepengalaman make bareksa kurang lebih 7 bulanan sih ini aplikasi oke banget pilihan reksadananya banyak variatif banget customer servicenya juga cepet dalam menangani masalah ya kurangnya paling di metode pembayaran aja yg kurang banyak coba ditambah gopay link aja atau bank selain bca pasti makin oke nih bersaing sama marketplace reksadana lainnya semoga saran saya dibaca dan direalisasikan🥰,5,Positif
"Mulanya suka sekali invest disini. But untuk pencairan dana ke rekening harus menunggu lama, lebih dr 3 hari walaupun status transaksi sudah selesai. Beda dg pesaingnya (Bibit) selang sehari transaksi selesai, dana sudah masuk rekening.",3,
"Sebelumnya kurang enak ini aplikasi Saya ganti review saya sudah d fix ternyata walau agak lama, tolong kedepan lebih d tingkatkan lagi, 4 star dlu",4,Positif
"Sekarang membeli Reksadana sangat-sangat-sangat mudah lewat apps saja, minimal pembelian 100rb & banyak pilihan. Coba bayangkan 10thn lalu saat android baru pertama x keluar. Membeli reksadana bisa 3 hari itu sj harus bolak - balik ke bank dan urus surat², setoran pertama minimal 10jt & pilihan reksadananya sedikit. Terima kasih bareksa.",5,Positif
"sudah hampir 1 tahun saya menggunakan bareksa. Nyaman menggunakannya karena semakin hari semakin banyak mitra, salah satunya dengan metode pembayaran yang semakin mudah. Semoga kedepannya lebih berkembang lagi semakin memudahkan pengguna.",5,Positif
Cco-nya susah di-telp.. @mail lama respon.. Transaksi via Link nga bisa.. Ovo bermasalah.. Apa yang bagus Baeeksa ini.. Moto-nya meningkat-kan PERFORMA..,1,Negatif
"tolong sistem keamanan ditingkatkan, pilihan reksadana diperbanyak dan bs save artikel yg kita baca jd klo butuh informasi tdk susah",5,Positif
Bgus.. Tapi kalau bisa tambah metode pembayaran yg lain seperti Link aja.. Kalau pake ovo pas top up nya ada biayanya... Dan untuk cashback payday kenapa harus nunggu berbulan2.. Padahal apk sebelah aja kalau ada promo lebih jnstant ga harus nunggu lama..,4,Positif
woi ini gimana saya mau upload bukti pembayaran malah balik menu awal pilih pembayaran. jadi gabisa konfirmasi! jangan sampai uang saya hilang!! cs nya balas dongg,1,Negatif
Untuk pembayaran masih belum komplit... Transfer pakai mandiri belum bisa. Harus bca.,3,
Fitur pembayaran nya kurang lengkap..Tambah Metode Pembayaran nya dengan LinkAja maupun Merchant seperti Indomaret Alfamart jangan kalah dengan fasilitas pembayaranya aplikasi Reksadana Tetangga sebelah,1,Negatif
Dari pengalaman penggunaan aplikasi cukup memuaskan. Alangkah baiknya ada notifikasi untuk pencairan dana baik itu via email ataupun app sehingga user bisa tau apakah hasil pencairan dana sudah masuk atau belum. Dan tolong tambah fitur untuk melihat grafik harian di app agar tidak perlu melihat di website.,5,Positif
"Mohon doank, ditambah cara penarikan dananya, kalau bisa lewat ovo, gopay gitu, soalnya kalau narik dananya kenak biyaya, untungnya baru 3000, kenak biyaya 2000 Sama aja berati kecil x hasilnya jadinya... :'( Mohon di pertimbangkan",5,Positif
"Proses verifikasi setelah pembayaran sangat lama, sayang banget padahal udah deposit tapi pihak bareksa sangat lama melakukan verifikasi. Mengecewakan.",1,Negatif
"Fitur produk lengkap ada reksadana, nabung emas, sbn.. cuma lebih ditingkatkan lagi untuk metode pembayaran, lebih baik kalo bisa virtual account dengan pilihan beberapa bank.",4,Positif
"Terimakasih Bareksa, sebagai pengguna baru aku merasa dibantu sekali dengan aplikasi ini. Pembelian mudah, tampilan juga enak dilihat. Semoga investasi perdanaku membuahkan hasil yang diinginkan. Aamiin. Bareksa paling bagus pokoknya.",5,Positif
"ini kenapa ya pin salah mulu dan fingerprint gabisa terus,padahal gapernah diganti?,ngeganggu bangett ini,tolong min di perbaiki agar bisa login",2,Negatif
"Alhamdulillah tim Bareksa telah menanggapi pembelian Emas sya ""PEMBELIAN BERHASIL"" Jadi untuk teman2 yg mau transaksi transfer ke Bareksa jika anda mau membeli atau Top up ke Bareksa silahkan transfer langsung di ATM dan resit bukti Transfer d foto , Itu akan lebih cepat d tanggapin d banding transfer melalui M-Banking . TERIMA KASIH",5,Positif
"Tolong untuk pilihan pembayaran lebih banyak lagi pilhannya.ditambahkan menggunakan virtual acount, dll. Agar lebih memudahkan pengguna dalam bertransaksi.",4,Positif
"Setelah verifikasi email berhasil,, sudah hampir 10 hari verifikasi pendaftaran masih nyangkut di langkah ketiga,""proses verifikasi oleh Bareksa"". Koq lama yaa,, padahal saya sudah pernah daftar via Bukalapak dan masih ada order berjalan di aplikasi Bukalapak. Dan saya sudah memiliki SID yg seharusnya lebih mudah. Sudah tanya via email tapi jawaban sama, tunggu aja. Koq lama yaa.",1,Negatif
"usul kak kalo bisa di aplikasi di kasih team support/cs kak, supaya kalo ad yang nanya tentang reksadana biar lebih enak kak....🤗",5,Positif
Makin mudah beli Reksadana di Bareksa. Ada pilihan top Reksadana. Membuat lebih gampang milih Reksadana dgn hasil yg optimal. Walau kadang2 ada di daftar top Reksadana. Eh beberapa bulan kemudian turun peringkat. Ya itulah resiko. Overall. Good job Bareksa 👍,5,Positif
"Kalo bisa di bagian transaksi ditambahin kode voucher yang digunakan saat pembayaran. Biar si pembayar tau dia beli reksadana pake voucher atau ngga. Soalnya lumayan kalo ada, ngatasin orang pelupa akan voucher 😅.",5,Positif
"Ini terus terusan minta update, di play store ngeload lama pdhl jaringan baik. Tolong mau liat Reksadana jadi ribet bgt",2,Negatif
Bnyak manfaat nyaaa.. Bnyak pilihan instrumen investasi nyaaa.. Good bangettt sih.. Memang nga ada robo advice nyaa tapi setidak nya dibantu menghitung berapa lama kita mesti nabung buat bisa dapetin jumlah yg kita mau.. Di sini kita bukan hanya tau taruh duit tapi juga belajar gmna caranya ngelola dan mengkombinasikannya.,4,Positif
"Sejauh ini sangat bagus. Mudah digunakan. Buat yang baru pake, semangat belajar dulu dan pahami aturan main aplikasi dan jangan salah pilih reksadana ya... Selamat berinvestasi!",5,Positif
